imageID; Input.timeAlloted; Input.reward; Input.hitsAvailable; Answer.Q_ABILITY; Answer.Q_COMPLEX; Answer.Q_DIFFICULT; Answer.Q_FREQUENCY; Answer.Q_Intresting; Answer.Q_OverallEffort; Answer.Q_PAYMENT; Answer.Q_TAKE; Answer.vreward; AMOT; ENJ; EXT; IDEN; INTRO; RAI; threshold; windows greater than threshold; largest connected window (no. of windows); The average size of connected regions; histogram_0; histogram_1; histogram_2; histogram_3; histogram_4; histogram_5; histogram_6; histogram_7; histogram_8; histogram_9; histogram_10; densities_0; densities_1; densities_2; densities_3; densities_4; densities_5; densities_6; densities_7; a.count; a.innerHref(#); bonus; button; characters; div; fileSize; header.h1; header.h2; header.h3; header.h4; header.h5; img.count; img.over100px; img.under100px; input.count; input.required; input.type.button; input.type.checkbox; input.type.color; input.type.date; input.type.datetime; input.type.datetime-local; input.type.email; input.type.file; input.type.hidden; input.type.image; input.type.month; input.type.number; input.type.password; input.type.radio; input.type.range; input.type.reset; input.type.search; input.type.submit; input.type.tel; input.type.text; input.type.text.readonly; input.type.time; input.type.url; input.type.week; p; selection; span; textarea.count; video; z_sum_inputs; Sentences; Subclauses; Words; AvgWordLength; numUniqueStems; avgUniqueStems
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F; 3600.0; 0.2; 9.0; 1; 6.0; 5.0; 16.0; 20.0; 57.0; 0.3; 11.0; 0.2; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.0692; 4.0; 4.0; 4.0; 6.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0979; 0.1097; 0.081; 0.0782; 0.0; 0.0233; 0.0; 0.0253; 0.0; 0.0; 0.0; 0.0; 5655.0; 281.0; 35331.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 78.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 19.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 75.0; 0.0; 19.0; 0.0; 0.0; 19.0; 58.0; 37.0; 642.0; 4.228828828828829; 39.0; 0.06074766355140187
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F; 3600.0; 0.2; 9.0; 1; 10.0; 10.0; 0.0; 0.0; 36.0; 0.5; 0.0; 0.2; 1.0; 4.5; 7.0; 4.5; 1.25; -1.75; 0.0692; 4.0; 4.0; 4.0; 6.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0979; 0.1097; 0.081; 0.0782; 0.0; 0.0233; 0.0; 0.0253; 0.0; 0.0; 0.0; 0.0; 5655.0; 281.0; 35331.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 78.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 19.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 75.0; 0.0; 19.0; 0.0; 0.0; 19.0; 58.0; 37.0; 642.0; 4.228828828828829; 39.0; 0.06074766355140187
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F; 3600.0; 0.2; 9.0; 1; 15.0; 15.0; 1.0; 16.0; 103.0; 0.1; 15.0; 0.2; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.0692; 4.0; 4.0; 4.0; 6.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0979; 0.1097; 0.081; 0.0782; 0.0; 0.0233; 0.0; 0.0253; 0.0; 0.0; 0.0; 0.0; 5655.0; 281.0; 35331.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 78.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 19.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 75.0; 0.0; 19.0; 0.0; 0.0; 19.0; 58.0; 37.0; 642.0; 4.228828828828829; 39.0; 0.06074766355140187
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F; 3600.0; 0.2; 9.0; 1; 15.0; 15.0; 10.0; 8.0; 57.0; 0.2; 5.0; 0.2; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.0692; 4.0; 4.0; 4.0; 6.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0979; 0.1097; 0.081; 0.0782; 0.0; 0.0233; 0.0; 0.0253; 0.0; 0.0; 0.0; 0.0; 5655.0; 281.0; 35331.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 78.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 19.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 75.0; 0.0; 19.0; 0.0; 0.0; 19.0; 58.0; 37.0; 642.0; 4.228828828828829; 39.0; 0.06074766355140187
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F; 3600.0; 0.2; 9.0; 1; 14.0; 8.0; 14.0; 16.0; 88.0; 0.75; 14.0; 0.2; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.0692; 4.0; 4.0; 4.0; 6.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0979; 0.1097; 0.081; 0.0782; 0.0; 0.0233; 0.0; 0.0253; 0.0; 0.0; 0.0; 0.0; 5655.0; 281.0; 35331.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 78.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 19.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 75.0; 0.0; 19.0; 0.0; 0.0; 19.0; 58.0; 37.0; 642.0; 4.228828828828829; 39.0; 0.06074766355140187
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F; 3600.0; 0.2; 9.0; 1; 6.0; 4.0; 10.0; 1.0; 71.0; 0.6; 0.0; 0.2; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.0692; 4.0; 4.0; 4.0; 6.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0979; 0.1097; 0.081; 0.0782; 0.0; 0.0233; 0.0; 0.0253; 0.0; 0.0; 0.0; 0.0; 5655.0; 281.0; 35331.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 78.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 19.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 75.0; 0.0; 19.0; 0.0; 0.0; 19.0; 58.0; 37.0; 642.0; 4.228828828828829; 39.0; 0.06074766355140187
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F; 3600.0; 0.2; 9.0; 1; 3.0; 3.0; 10.0; 16.0; 39.0; 0.2; 18.0; 0.2; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.0692; 4.0; 4.0; 4.0; 6.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0979; 0.1097; 0.081; 0.0782; 0.0; 0.0233; 0.0; 0.0253; 0.0; 0.0; 0.0; 0.0; 5655.0; 281.0; 35331.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 78.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 19.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 75.0; 0.0; 19.0; 0.0; 0.0; 19.0; 58.0; 37.0; 642.0; 4.228828828828829; 39.0; 0.06074766355140187
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F; 3600.0; 0.2; 9.0; 1; 1.0; 2.0; 12.0; 15.0; 25.0; 0.1; 18.0; 0.2; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.0692; 4.0; 4.0; 4.0; 6.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0979; 0.1097; 0.081; 0.0782; 0.0; 0.0233; 0.0; 0.0253; 0.0; 0.0; 0.0; 0.0; 5655.0; 281.0; 35331.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 78.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 19.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 75.0; 0.0; 19.0; 0.0; 0.0; 19.0; 58.0; 37.0; 642.0; 4.228828828828829; 39.0; 0.06074766355140187
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F; 3600.0; 0.2; 9.0; 1; 7.0; 4.0; 15.0; 12.0; 35.0; 0.2; 20.0; 0.2; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.0692; 4.0; 4.0; 4.0; 6.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0979; 0.1097; 0.081; 0.0782; 0.0; 0.0233; 0.0; 0.0253; 0.0; 0.0; 0.0; 0.0; 5655.0; 281.0; 35331.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 78.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 19.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 75.0; 0.0; 19.0; 0.0; 0.0; 19.0; 58.0; 37.0; 642.0; 4.228828828828829; 39.0; 0.06074766355140187
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F; 3600.0; 0.2; 9.0; 1; 13.0; 12.0; 9.0; 13.0; 21.0; 0.1; 16.0; 0.2; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.0692; 4.0; 4.0; 4.0; 6.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0979; 0.1097; 0.081; 0.0782; 0.0; 0.0233; 0.0; 0.0253; 0.0; 0.0; 0.0; 0.0; 5655.0; 281.0; 35331.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 78.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 19.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 75.0; 0.0; 19.0; 0.0; 0.0; 19.0; 58.0; 37.0; 642.0; 4.228828828828829; 39.0; 0.06074766355140187
3OR6S1RAC52TCC0V5OHKA3WQNHZAGY; 3600.0; 0.05; 1085.0; 1; 8.0; 9.0; 3.0; 4.0; 61.0; 0.45; 2.0; 0.05; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.1153; 3.0; 3.0; 3.0; 1.0; 3.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.1683; 0.191; 0.1199; 0.0912; 0.0; 0.0061; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 1427.0; 4.0; 5157.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 12.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 10.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 1.0; 0.0; 0.0; 10.0; 16.0; 12.0; 148.0; 3.914383561643836; 8.0; 0.05405405405405406
3OR6S1RAC52TCC0V5OHKA3WQNHZAGY; 3600.0; 0.05; 1085.0; 1; 1.0; 3.0; 8.0; 4.0; 20.0; 0.2; 6.0; 0.05; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.1153; 3.0; 3.0; 3.0; 1.0; 3.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.1683; 0.191; 0.1199; 0.0912; 0.0; 0.0061; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 1427.0; 4.0; 5157.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 12.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 10.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 1.0; 0.0; 0.0; 10.0; 16.0; 12.0; 148.0; 3.914383561643836; 8.0; 0.05405405405405406
3OR6S1RAC52TCC0V5OHKA3WQNHZAGY; 3600.0; 0.05; 1085.0; 1; 16.0; 12.0; 5.0; 8.0; 66.0; 0.4; 7.0; 0.05; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.1153; 3.0; 3.0; 3.0; 1.0; 3.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.1683; 0.191; 0.1199; 0.0912; 0.0; 0.0061; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 1427.0; 4.0; 5157.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 12.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 10.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 1.0; 0.0; 0.0; 10.0; 16.0; 12.0; 148.0; 3.914383561643836; 8.0; 0.05405405405405406
3OR6S1RAC52TCC0V5OHKA3WQNHZAGY; 3600.0; 0.05; 1085.0; 1; 10.0; 0.0; 14.0; 11.0; 38.0; 0.05; 17.0; 0.05; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.1153; 3.0; 3.0; 3.0; 1.0; 3.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.1683; 0.191; 0.1199; 0.0912; 0.0; 0.0061; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 1427.0; 4.0; 5157.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 12.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 10.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 1.0; 0.0; 0.0; 10.0; 16.0; 12.0; 148.0; 3.914383561643836; 8.0; 0.05405405405405406
3OR6S1RAC52TCC0V5OHKA3WQNHZAGY; 3600.0; 0.05; 1085.0; 1; 8.0; 6.0; 0.0; 0.0; 60.0; 1.25; 2.0; 0.05; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.1153; 3.0; 3.0; 3.0; 1.0; 3.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.1683; 0.191; 0.1199; 0.0912; 0.0; 0.0061; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 1427.0; 4.0; 5157.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 12.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 10.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 1.0; 0.0; 0.0; 10.0; 16.0; 12.0; 148.0; 3.914383561643836; 8.0; 0.05405405405405406
3OR6S1RAC52TCC0V5OHKA3WQNHZAGY; 3600.0; 0.05; 1085.0; 1; 8.0; 11.0; 1.0; 1.0; 57.0; 0.3; 1.0; 0.05; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.1153; 3.0; 3.0; 3.0; 1.0; 3.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.1683; 0.191; 0.1199; 0.0912; 0.0; 0.0061; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 1427.0; 4.0; 5157.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 12.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 10.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 1.0; 0.0; 0.0; 10.0; 16.0; 12.0; 148.0; 3.914383561643836; 8.0; 0.05405405405405406
3OR6S1RAC52TCC0V5OHKA3WQNHZAGY; 3600.0; 0.05; 1085.0; 1; 5.0; 3.0; 0.0; 0.0; 17.0; 0.05; 0.0; 0.05; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.1153; 3.0; 3.0; 3.0; 1.0; 3.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.1683; 0.191; 0.1199; 0.0912; 0.0; 0.0061; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 1427.0; 4.0; 5157.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 12.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 10.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 1.0; 0.0; 0.0; 10.0; 16.0; 12.0; 148.0; 3.914383561643836; 8.0; 0.05405405405405406
3OR6S1RAC52TCC0V5OHKA3WQNHZAGY; 3600.0; 0.05; 1085.0; 1; 6.0; 13.0; 9.0; 1.0; 67.0; 0.5; 5.0; 0.05; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.1153; 3.0; 3.0; 3.0; 1.0; 3.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.1683; 0.191; 0.1199; 0.0912; 0.0; 0.0061; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 1427.0; 4.0; 5157.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 12.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 10.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 1.0; 0.0; 0.0; 10.0; 16.0; 12.0; 148.0; 3.914383561643836; 8.0; 0.05405405405405406
3OR6S1RAC52TCC0V5OHKA3WQNHZAGY; 3600.0; 0.05; 1085.0; 1; 7.0; 8.0; 8.0; 6.0; 40.0; 0.2; 8.0; 0.05; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.1153; 3.0; 3.0; 3.0; 1.0; 3.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.1683; 0.191; 0.1199; 0.0912; 0.0; 0.0061; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 1427.0; 4.0; 5157.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 12.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 10.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 1.0; 0.0; 0.0; 10.0; 16.0; 12.0; 148.0; 3.914383561643836; 8.0; 0.05405405405405406
3OR6S1RAC52TCC0V5OHKA3WQNHZAGY; 3600.0; 0.05; 1085.0; 1; 8.0; 11.0; 5.0; 7.0; 55.0; 0.25; 3.0; 0.05; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.1153; 3.0; 3.0; 3.0; 1.0; 3.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.1683; 0.191; 0.1199; 0.0912; 0.0; 0.0061; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 1427.0; 4.0; 5157.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 12.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 10.0; 0.0; 0.0; 0.0; 0.0; 2.0; 0.0; 1.0; 0.0; 0.0; 10.0; 16.0; 12.0; 148.0; 3.914383561643836; 8.0; 0.05405405405405406
3EOZAW7619J5YKCNUIDNV84T8098HV; 180.0; 0.01; 1.0; 1; 0.0; 0.0; 18.0; 8.0; 14.0; 0.02; 18.0; 0.01; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.2479; 3.0; 2.0; 1.5; 1.0; 1.0; 2.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.29; 0.12; 0.2119; 0.439; 0.0; 0.0254; 0.0; 0.4013; 1.0; 0.0; 0.0; 1.0; 3679.0; 18.0; 15573.0; 0.0; 2.0; 1.0; 0.0; 0.0; 1.0; 1.0; 0.0; 11.0; 0.0; 0.0; 4.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 3.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 6.0; 0.0; 1.0; 1.0; 0.0; 7.0; 66.0; 29.0; 516.0; 3.9788732394366195; 11.0; 0.02131782945736434
3EOZAW7619J5YKCNUIDNV84T8098HV; 180.0; 0.01; 1.0; 1; 10.0; 8.0; 7.0; 7.0; 71.0; 0.1; 0.0; 0.01; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.2479; 3.0; 2.0; 1.5; 1.0; 1.0; 2.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.29; 0.12; 0.2119; 0.439; 0.0; 0.0254; 0.0; 0.4013; 1.0; 0.0; 0.0; 1.0; 3679.0; 18.0; 15573.0; 0.0; 2.0; 1.0; 0.0; 0.0; 1.0; 1.0; 0.0; 11.0; 0.0; 0.0; 4.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 3.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 6.0; 0.0; 1.0; 1.0; 0.0; 7.0; 66.0; 29.0; 516.0; 3.9788732394366195; 11.0; 0.02131782945736434
3EOZAW7619J5YKCNUIDNV84T8098HV; 180.0; 0.01; 1.0; 1; 3.0; 1.0; 10.0; 11.0; 29.0; 0.02; 20.0; 0.01; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.2479; 3.0; 2.0; 1.5; 1.0; 1.0; 2.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.29; 0.12; 0.2119; 0.439; 0.0; 0.0254; 0.0; 0.4013; 1.0; 0.0; 0.0; 1.0; 3679.0; 18.0; 15573.0; 0.0; 2.0; 1.0; 0.0; 0.0; 1.0; 1.0; 0.0; 11.0; 0.0; 0.0; 4.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 3.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 6.0; 0.0; 1.0; 1.0; 0.0; 7.0; 66.0; 29.0; 516.0; 3.9788732394366195; 11.0; 0.02131782945736434
3EOZAW7619J5YKCNUIDNV84T8098HV; 180.0; 0.01; 1.0; 1; 0.0; 0.0; 16.0; 20.0; 26.0; 0.01; 20.0; 0.01; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.2479; 3.0; 2.0; 1.5; 1.0; 1.0; 2.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.29; 0.12; 0.2119; 0.439; 0.0; 0.0254; 0.0; 0.4013; 1.0; 0.0; 0.0; 1.0; 3679.0; 18.0; 15573.0; 0.0; 2.0; 1.0; 0.0; 0.0; 1.0; 1.0; 0.0; 11.0; 0.0; 0.0; 4.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 3.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 6.0; 0.0; 1.0; 1.0; 0.0; 7.0; 66.0; 29.0; 516.0; 3.9788732394366195; 11.0; 0.02131782945736434
3EOZAW7619J5YKCNUIDNV84T8098HV; 180.0; 0.01; 1.0; 1; 19.0; 15.0; 7.0; 1.0; 104.0; 0.25; 5.0; 0.01; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.2479; 3.0; 2.0; 1.5; 1.0; 1.0; 2.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.29; 0.12; 0.2119; 0.439; 0.0; 0.0254; 0.0; 0.4013; 1.0; 0.0; 0.0; 1.0; 3679.0; 18.0; 15573.0; 0.0; 2.0; 1.0; 0.0; 0.0; 1.0; 1.0; 0.0; 11.0; 0.0; 0.0; 4.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 3.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 6.0; 0.0; 1.0; 1.0; 0.0; 7.0; 66.0; 29.0; 516.0; 3.9788732394366195; 11.0; 0.02131782945736434
3EOZAW7619J5YKCNUIDNV84T8098HV; 180.0; 0.01; 1.0; 1; 6.0; 4.0; 15.0; 13.0; 24.0; 0.01; 15.0; 0.01; 1.0; 4.75; 7.0; 6.0; 1.0; 0.5; 0.2479; 3.0; 2.0; 1.5; 1.0; 1.0; 2.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.29; 0.12; 0.2119; 0.439; 0.0; 0.0254; 0.0; 0.4013; 1.0; 0.0; 0.0; 1.0; 3679.0; 18.0; 15573.0; 0.0; 2.0; 1.0; 0.0; 0.0; 1.0; 1.0; 0.0; 11.0; 0.0; 0.0; 4.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 3.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 6.0; 0.0; 1.0; 1.0; 0.0; 7.0; 66.0; 29.0; 516.0; 3.9788732394366195; 11.0; 0.02131782945736434
