imageID,WorkerId,Answer.Q_OverallEffort,Answer.Q_COMPLEX,Answer.Q_DIFFICULT,Answer.Q_Intresting,Answer.Q_TAKE,Answer.Q_FREQUENCY,OverallEffort_mean,threshold,windows greater than threshold,largest connected window (no. of windows),The average size of connected regions,histogram_0,histogram_1,histogram_2,histogram_3,histogram_4,histogram_5,histogram_6,histogram_7,histogram_8,histogram_9,histogram_10,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less",a.count,a.innerHref(#),bonus,button,characters,div,fileSize,header.h1,header.h2,header.h3,header.h4,header.h5,img.count,img.over100px,img.under100px,input.count,input.required,input.type.button,input.type.checkbox,input.type.color,input.type.date,input.type.datetime,input.type.datetime-local,input.type.email,input.type.file,input.type.hidden,input.type.image,input.type.month,input.type.number,input.type.password,input.type.radio,input.type.range,input.type.reset,input.type.search,input.type.submit,input.type.tel,input.type.text,input.type.text.readonly,input.type.time,input.type.url,input.type.week,p,selection,span,textarea.count,video,z_sum_inputs,Sentences,Subclauses,Words,AvgWordLength,numUniqueStems,avgUniqueStems
31ZZN31VRB1J1I6XNAS9X9DBA59QRV,A1L8ZQ4A13OGWX,13.0,0.0,0.0,16.0,18.0,17.0,15.86,0.2923,56.0,4.0,14.0,31.0,16.0,4.0,10.0,33.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.42,0.56,2.0,0.0,0.0,0.0,1849.0,49.0,9492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,5.0,14.0,5.0,194.0,4.43304843305,8.0,0.0412371134021
31ZZN31VRB1J1I6XNAS9X9DBA59QRV,A1Y50NM443ITPK,20.0,3.0,0.0,10.0,10.0,15.0,15.86,0.2923,56.0,4.0,14.0,31.0,16.0,4.0,10.0,33.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.42,0.56,2.0,0.0,0.0,0.0,1849.0,49.0,9492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,5.0,14.0,5.0,194.0,4.43304843305,8.0,0.0412371134021
31ZZN31VRB1J1I6XNAS9X9DBA59QRV,AOQDUK8U5IGIV,10.0,0.0,0.0,17.0,20.0,20.0,15.86,0.2923,56.0,4.0,14.0,31.0,16.0,4.0,10.0,33.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.42,0.56,2.0,0.0,0.0,0.0,1849.0,49.0,9492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,5.0,14.0,5.0,194.0,4.43304843305,8.0,0.0412371134021
31ZZN31VRB1J1I6XNAS9X9DBA59QRV,A1M3VJEHKWDP8I,18.0,0.0,0.0,10.0,2.0,6.0,15.86,0.2923,56.0,4.0,14.0,31.0,16.0,4.0,10.0,33.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.42,0.56,2.0,0.0,0.0,0.0,1849.0,49.0,9492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,5.0,14.0,5.0,194.0,4.43304843305,8.0,0.0412371134021
31ZZN31VRB1J1I6XNAS9X9DBA59QRV,A19LVWX8ZLO6CS,21.0,0.0,0.0,0.0,20.0,20.0,15.86,0.2923,56.0,4.0,14.0,31.0,16.0,4.0,10.0,33.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.42,0.56,2.0,0.0,0.0,0.0,1849.0,49.0,9492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,5.0,14.0,5.0,194.0,4.43304843305,8.0,0.0412371134021
31ZZN31VRB1J1I6XNAS9X9DBA59QRV,A1CUB65DPTJV2Q,25.0,0.0,1.0,19.0,19.0,19.0,15.86,0.2923,56.0,4.0,14.0,31.0,16.0,4.0,10.0,33.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.42,0.56,2.0,0.0,0.0,0.0,1849.0,49.0,9492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,5.0,14.0,5.0,194.0,4.43304843305,8.0,0.0412371134021
31ZZN31VRB1J1I6XNAS9X9DBA59QRV,A2Z1O9OKSW8MNU,13.0,1.0,1.0,3.0,18.0,2.0,15.86,0.2923,56.0,4.0,14.0,31.0,16.0,4.0,10.0,33.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.42,0.56,2.0,0.0,0.0,0.0,1849.0,49.0,9492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,5.0,14.0,5.0,194.0,4.43304843305,8.0,0.0412371134021
31ZZN31VRB1J1I6XNAS9X9DBA59QRV,A28S6TTII9JDNI,8.0,0.0,0.0,0.0,20.0,2.0,15.86,0.2923,56.0,4.0,14.0,31.0,16.0,4.0,10.0,33.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.42,0.56,2.0,0.0,0.0,0.0,1849.0,49.0,9492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,5.0,14.0,5.0,194.0,4.43304843305,8.0,0.0412371134021
31ZZN31VRB1J1I6XNAS9X9DBA59QRV,A1FLTXBZB0F12D,11.0,0.0,0.0,2.0,18.0,20.0,15.86,0.2923,56.0,4.0,14.0,31.0,16.0,4.0,10.0,33.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.42,0.56,2.0,0.0,0.0,0.0,1849.0,49.0,9492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,5.0,14.0,5.0,194.0,4.43304843305,8.0,0.0412371134021
31ZZN31VRB1J1I6XNAS9X9DBA59QRV,A35VBQUAIJUPYP,13.0,0.0,0.0,12.0,2.0,10.0,15.86,0.2923,56.0,4.0,14.0,31.0,16.0,4.0,10.0,33.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.42,0.56,2.0,0.0,0.0,0.0,1849.0,49.0,9492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,5.0,14.0,5.0,194.0,4.43304843305,8.0,0.0412371134021
31ZZN31VRB1J1I6XNAS9X9DBA59QRV,A3FB4IOP8KXFJE,14.0,1.0,1.0,4.0,16.0,16.0,15.86,0.2923,56.0,4.0,14.0,31.0,16.0,4.0,10.0,33.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.42,0.56,2.0,0.0,0.0,0.0,1849.0,49.0,9492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,5.0,14.0,5.0,194.0,4.43304843305,8.0,0.0412371134021
31ZZN31VRB1J1I6XNAS9X9DBA59QRV,A36TE52PSYAAD6,13.0,1.0,0.0,8.0,18.0,2.0,15.86,0.2923,56.0,4.0,14.0,31.0,16.0,4.0,10.0,33.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.42,0.56,2.0,0.0,0.0,0.0,1849.0,49.0,9492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,5.0,14.0,5.0,194.0,4.43304843305,8.0,0.0412371134021
31ZZN31VRB1J1I6XNAS9X9DBA59QRV,A2DS7GIC3JM5YF,30.0,0.0,0.0,6.0,12.0,20.0,15.86,0.2923,56.0,4.0,14.0,31.0,16.0,4.0,10.0,33.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.42,0.56,2.0,0.0,0.0,0.0,1849.0,49.0,9492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,5.0,14.0,5.0,194.0,4.43304843305,8.0,0.0412371134021
31ZZN31VRB1J1I6XNAS9X9DBA59QRV,A2B6WQG0A9CKXQ,13.0,2.0,0.0,10.0,18.0,16.0,15.86,0.2923,56.0,4.0,14.0,31.0,16.0,4.0,10.0,33.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.42,0.56,2.0,0.0,0.0,0.0,1849.0,49.0,9492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,5.0,14.0,5.0,194.0,4.43304843305,8.0,0.0412371134021
39VNNFFKK59EW3XI1HP5P046ZAXXVP,A3298CNSQI60HU,25.0,6.0,3.0,8.0,14.0,11.0,54.47,0.4301,26.0,2.0,13.0,5.0,4.0,16.0,5.0,6.0,3.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2772,0.78,6.0,0.0,0.0,0.0,2961.0,36.0,15175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,47.0,19.0,467.0,3.98634812287,13.0,0.0278372591006
39VNNFFKK59EW3XI1HP5P046ZAXXVP,A1T4MC1F4TKX9Z,58.0,10.0,10.0,0.0,0.0,0.0,54.47,0.4301,26.0,2.0,13.0,5.0,4.0,16.0,5.0,6.0,3.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2772,0.78,6.0,0.0,0.0,0.0,2961.0,36.0,15175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,47.0,19.0,467.0,3.98634812287,13.0,0.0278372591006
39VNNFFKK59EW3XI1HP5P046ZAXXVP,A4PGF2WE94TJA,38.0,12.0,12.0,6.0,19.0,18.0,54.47,0.4301,26.0,2.0,13.0,5.0,4.0,16.0,5.0,6.0,3.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2772,0.78,6.0,0.0,0.0,0.0,2961.0,36.0,15175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,47.0,19.0,467.0,3.98634812287,13.0,0.0278372591006
39VNNFFKK59EW3XI1HP5P046ZAXXVP,AYM12AQJVZ66N,86.0,18.0,10.0,3.0,1.0,4.0,54.47,0.4301,26.0,2.0,13.0,5.0,4.0,16.0,5.0,6.0,3.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2772,0.78,6.0,0.0,0.0,0.0,2961.0,36.0,15175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,47.0,19.0,467.0,3.98634812287,13.0,0.0278372591006
39VNNFFKK59EW3XI1HP5P046ZAXXVP,A3F7FH2NDBBN1M,32.0,15.0,13.0,2.0,3.0,2.0,54.47,0.4301,26.0,2.0,13.0,5.0,4.0,16.0,5.0,6.0,3.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2772,0.78,6.0,0.0,0.0,0.0,2961.0,36.0,15175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,47.0,19.0,467.0,3.98634812287,13.0,0.0278372591006
39VNNFFKK59EW3XI1HP5P046ZAXXVP,A19LVWX8ZLO6CS,48.0,11.0,0.0,0.0,10.0,0.0,54.47,0.4301,26.0,2.0,13.0,5.0,4.0,16.0,5.0,6.0,3.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2772,0.78,6.0,0.0,0.0,0.0,2961.0,36.0,15175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,47.0,19.0,467.0,3.98634812287,13.0,0.0278372591006
39VNNFFKK59EW3XI1HP5P046ZAXXVP,A360G7Q6RO5XRL,38.0,6.0,10.0,4.0,10.0,10.0,54.47,0.4301,26.0,2.0,13.0,5.0,4.0,16.0,5.0,6.0,3.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2772,0.78,6.0,0.0,0.0,0.0,2961.0,36.0,15175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,47.0,19.0,467.0,3.98634812287,13.0,0.0278372591006
39VNNFFKK59EW3XI1HP5P046ZAXXVP,AGPGCMNDSKZGT,71.0,4.0,7.0,6.0,11.0,8.0,54.47,0.4301,26.0,2.0,13.0,5.0,4.0,16.0,5.0,6.0,3.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2772,0.78,6.0,0.0,0.0,0.0,2961.0,36.0,15175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,47.0,19.0,467.0,3.98634812287,13.0,0.0278372591006
39VNNFFKK59EW3XI1HP5P046ZAXXVP,A3JRTXSXU2IJEJ,93.0,15.0,8.0,6.0,6.0,4.0,54.47,0.4301,26.0,2.0,13.0,5.0,4.0,16.0,5.0,6.0,3.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2772,0.78,6.0,0.0,0.0,0.0,2961.0,36.0,15175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,47.0,19.0,467.0,3.98634812287,13.0,0.0278372591006
39VNNFFKK59EW3XI1HP5P046ZAXXVP,A3V3Z0HL9SY019,70.0,6.0,8.0,11.0,16.0,12.0,54.47,0.4301,26.0,2.0,13.0,5.0,4.0,16.0,5.0,6.0,3.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2772,0.78,6.0,0.0,0.0,0.0,2961.0,36.0,15175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,47.0,19.0,467.0,3.98634812287,13.0,0.0278372591006
39VNNFFKK59EW3XI1HP5P046ZAXXVP,A2VRDE2FHCBMF8,31.0,4.0,4.0,4.0,12.0,10.0,54.47,0.4301,26.0,2.0,13.0,5.0,4.0,16.0,5.0,6.0,3.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2772,0.78,6.0,0.0,0.0,0.0,2961.0,36.0,15175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,47.0,19.0,467.0,3.98634812287,13.0,0.0278372591006
39VNNFFKK59EW3XI1HP5P046ZAXXVP,A2LV5432PV1S39,30.0,4.0,12.0,14.0,16.0,18.0,54.47,0.4301,26.0,2.0,13.0,5.0,4.0,16.0,5.0,6.0,3.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2772,0.78,6.0,0.0,0.0,0.0,2961.0,36.0,15175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,47.0,19.0,467.0,3.98634812287,13.0,0.0278372591006
39VNNFFKK59EW3XI1HP5P046ZAXXVP,A7K2X189HU4CP,29.0,12.0,8.0,6.0,5.0,12.0,54.47,0.4301,26.0,2.0,13.0,5.0,4.0,16.0,5.0,6.0,3.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2772,0.78,6.0,0.0,0.0,0.0,2961.0,36.0,15175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,47.0,19.0,467.0,3.98634812287,13.0,0.0278372591006
39VNNFFKK59EW3XI1HP5P046ZAXXVP,A2B6WQG0A9CKXQ,130.0,18.0,12.0,6.0,8.0,2.0,54.47,0.4301,26.0,2.0,13.0,5.0,4.0,16.0,5.0,6.0,3.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2772,0.78,6.0,0.0,0.0,0.0,2961.0,36.0,15175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,47.0,19.0,467.0,3.98634812287,13.0,0.0278372591006
39VNNFFKK59EW3XI1HP5P046ZAXXVP,A3PYEW6693PCHT,38.0,12.0,10.0,12.0,16.0,10.0,54.47,0.4301,26.0,2.0,13.0,5.0,4.0,16.0,5.0,6.0,3.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2772,0.78,6.0,0.0,0.0,0.0,2961.0,36.0,15175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,47.0,19.0,467.0,3.98634812287,13.0,0.0278372591006
320GLP60AN5TS9K5PU8IGRVPKUZ14P,A1P08V29SHY950,56.0,16.0,2.0,2.0,2.0,1.0,43.07,0.4466,76.0,5.0,12.67,33.0,13.0,15.0,4.0,15.0,21.0,8.0,5.0,4.0,27.0,0.0,0.0,0.0,0.0,0.22,0.68,1.0,5.0,0.0,14.0,1.0,3096.0,47.0,34112.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,20.0,2.0,0.0,0.0,50.0,32.0,17.0,395.0,3.56093489149,12.0,0.0303797468354
320GLP60AN5TS9K5PU8IGRVPKUZ14P,A2S4BU23GT93ZD,64.0,7.0,12.0,2.0,2.0,3.0,43.07,0.4466,76.0,5.0,12.67,33.0,13.0,15.0,4.0,15.0,21.0,8.0,5.0,4.0,27.0,0.0,0.0,0.0,0.0,0.22,0.68,1.0,5.0,0.0,14.0,1.0,3096.0,47.0,34112.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,20.0,2.0,0.0,0.0,50.0,32.0,17.0,395.0,3.56093489149,12.0,0.0303797468354
320GLP60AN5TS9K5PU8IGRVPKUZ14P,AOQDUK8U5IGIV,49.0,7.0,7.0,6.0,20.0,20.0,43.07,0.4466,76.0,5.0,12.67,33.0,13.0,15.0,4.0,15.0,21.0,8.0,5.0,4.0,27.0,0.0,0.0,0.0,0.0,0.22,0.68,1.0,5.0,0.0,14.0,1.0,3096.0,47.0,34112.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,20.0,2.0,0.0,0.0,50.0,32.0,17.0,395.0,3.56093489149,12.0,0.0303797468354
320GLP60AN5TS9K5PU8IGRVPKUZ14P,A27LR932J8F67W,26.0,4.0,4.0,10.0,18.0,16.0,43.07,0.4466,76.0,5.0,12.67,33.0,13.0,15.0,4.0,15.0,21.0,8.0,5.0,4.0,27.0,0.0,0.0,0.0,0.0,0.22,0.68,1.0,5.0,0.0,14.0,1.0,3096.0,47.0,34112.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,20.0,2.0,0.0,0.0,50.0,32.0,17.0,395.0,3.56093489149,12.0,0.0303797468354
320GLP60AN5TS9K5PU8IGRVPKUZ14P,A3ET9X8TXMGXDI,57.0,6.0,2.0,20.0,20.0,20.0,43.07,0.4466,76.0,5.0,12.67,33.0,13.0,15.0,4.0,15.0,21.0,8.0,5.0,4.0,27.0,0.0,0.0,0.0,0.0,0.22,0.68,1.0,5.0,0.0,14.0,1.0,3096.0,47.0,34112.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,20.0,2.0,0.0,0.0,50.0,32.0,17.0,395.0,3.56093489149,12.0,0.0303797468354
320GLP60AN5TS9K5PU8IGRVPKUZ14P,A2IG075A0I3O73,103.0,1.0,3.0,2.0,2.0,17.0,43.07,0.4466,76.0,5.0,12.67,33.0,13.0,15.0,4.0,15.0,21.0,8.0,5.0,4.0,27.0,0.0,0.0,0.0,0.0,0.22,0.68,1.0,5.0,0.0,14.0,1.0,3096.0,47.0,34112.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,20.0,2.0,0.0,0.0,50.0,32.0,17.0,395.0,3.56093489149,12.0,0.0303797468354
