HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,AMOT1,AMOT2,ENJO1,ENJO2R,ENJO3,ENJO4,EXTR1,EXTR2,IDEN1,IDEN2,IDEN3,IDEN4,INTRO1,INTRO2,INTRO3,INTRO4,QC1,QC2,Quiz,Z_CLKStream,Z_Time_AMOT1,Z_Time_AMOT2,Z_Time_ENJO1,Z_Time_ENJO2R,Z_Time_ENJO3,Z_Time_ENJO4,Z_Time_EXTR1,Z_Time_EXTR2,Z_Time_IDEM4,Z_Time_IDEN1,Z_Time_IDEN2,Z_Time_IDEN3,Z_Time_INTRO1,Z_Time_INTRO2,Z_Time_INTRO3,Z_Time_INTRO4,Z_Time_QC1,Z_Time_QC2,Z_tabswitched,Z_tabswitched_Time,_BirthYear,_CMP1,_CMP10,_CMP11,_CMP12,_CMP13,_CMP14,_CMP15,_CMP2,_CMP3,_CMP4,_CMP4R,_CMP5,_CMP6,_CMP6R,_CMP7,_CMP8,_CMP9,_Gender,_HHSize,_HIT_Per_WEEK,_HIT_class,_MoneyUsage,_TimeInCS,AMOT,ENJ,EXT,IDEN,INTRO,RAI
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,32VNZTT0A74Y0K1RSDSXMDU8VN84R0,A2IA303OT5BBX0,Approved,Wed Dec 14 20:34:28 PST 2016,Wed Dec 14 20:48:39 PST 2016,Fri Dec 16 20:48:39 PST 2016,Fri Dec 16 12:48:09 PST 2016,,,851,100% (5/5),100% (4/4),0% (0/0),2,2,6,2,5,5,6,6,6,6,6,6,5,1,3,2,1,7,TRUE,IDEN4;ENJO2R;ENJO2R;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,7.536,5.409,4.08,39.122;6.024;2.28,12.968,5.895,3.207,11.905,0,10.841,2.312,9.464,6.423,5.424,8.512,18.344,9.607,9.712,5,;7.165;0.102,1966,EF,PR,PR,EF,MD,EF,MD,TD,EF,FR,FR,PR,TD,TD,PR,MD,EF,Female,4,1900,IF|VV|IA|CC|SV|CA,1,3,2,5.5,6,6,2.75,2.25
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,32XVDSJFPZXX0Q9CJRDS7Z305EU2MF,A1EQIKZRSGNNP,Approved,Wed Dec 14 09:19:47 PST 2016,Wed Dec 14 09:25:28 PST 2016,Fri Dec 16 09:25:28 PST 2016,2016-12-16 17:25:39 UTC,,,341,100% (1/1),100% (1/1),0% (0/0),1,1,3,4,4,2,7,7,6,7,5,5,1,1,1,1,1,7,TRUE,IDEN2;IDEN4;ENJO2R;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,2.467,5.014,2.002,4.559,2.815,10.134,2.845,5.423,0,22.392,25.657,3.912,11.993,6.063,3.503,6.133,1.848,1.489,1,{},1990,PR,MD,TD,EF,MD,EF,MD,TD,TD,FR,FR,PR,TD,TD,PR,MD,EF,Female,4,1500,IF|VV|IA|SV|CA,1,5,1,3.25,7,5.75,1,-2.75
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,32XVDSJFPZXX0Q9CJRDS7Z305EW2MH,A1M1TSMJB12177,Approved,Wed Dec 14 09:25:35 PST 2016,Wed Dec 14 09:28:32 PST 2016,Fri Dec 16 09:28:32 PST 2016,2016-12-16 17:28:39 UTC,,,177,100% (3/3),100% (1/1),0% (0/0),1,1,1,7,1,1,7,7,1,7,7,1,1,1,1,1,1,7,TRUE,IDEN4;ENJO2R;ENJO2R;ENJO2R;ENJO2R;ENJO2R;ENJO2R;IDEN2;IDEN2;IDEN2;IDEN2;IDEN2;IDEN2;QC1;QC1;ENJO3;ENJO3;EXTR2;EXTR2;EXTR2;EXTR2;EXTR2;EXTR2;ENJO4;ENJO4;INTRO3;INTRO3;IDEN3;IDEN3;IDEN3;IDEN3;IDEN3;IDEN3;INTRO4;INTRO4;ENJO1;ENJO1;AMOT1;AMOT1;INTRO2;INTRO2;QC2;QC2;QC2;QC2;QC2;QC2;IDEN1;IDEN1;EXTR1;EXTR1;EXTR1;EXTR1;EXTR1;EXTR1;AMOT2;AMOT2;INTRO1;INTRO1;,0.772;0.149,0.542;0.221,0.76;0.149,15.457;0.571;0.034;0.031;0.035;0.033,0.594;0.158,0.62;0.1,0.496;0.582;0.033;0.032;0.034;0.031,0.444;0.576;0.034;0.033;0.033;0.031,0,0.645;0.173,3.617;0.579;0.031;0.034;0.036;0.041,1.149;0.575;0.033;0.033;0.033;0.033,0.494;0.107,0.689;0.119,1.865;0.216,0.651;0.193,0.662;0.248,4.725;0.577;0.037;0.03;0.03;0.034,1,{},1958,EF,MD,TD,MD,MD,EF,MD,TD,TD,FR,FR,FR,TD,TD,PR,MD,FR,Male,1,250,SV,1,5,1,1,7,4,1,-9
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,333U7HK6I9FU2S17DJKHNQ2NYBODJV,A3LARK2XWBY8BI,Approved,Wed Dec 14 09:20:00 PST 2016,Wed Dec 14 09:25:48 PST 2016,Fri Dec 16 09:25:48 PST 2016,2016-12-16 17:26:39 UTC,,,348,100% (1/1),100% (1/1),0% (0/0),2,2,5,3,5,6,5,6,5,4,5,5,4,2,5,6,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,4.62,2.188,1.16,6.329,2.089,2.57,1.039,1.089,0,2.932,2.164,1.18,1.246,2.292,1.222,1.041,4.675;3.779,58.078,1,{},1991,EF,MD,TD,MD,MD,EF,MD,TD,TD,PD,FR,PR,TD,TD,PR,MD,EF,Male,2,20,IF|VV|IA|SV,2,1,2,5.25,5.5,4.75,4.25,0
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,336YQZE83VEPZNSZ1AFQ566CPOKM5Z,A2ZE2IPHK152KA,Approved,Wed Dec 14 09:18:00 PST 2016,Wed Dec 14 09:21:02 PST 2016,Fri Dec 16 09:21:02 PST 2016,2016-12-16 17:21:39 UTC,,,182,100% (1/1),100% (1/1),0% (0/0),1,1,3,3,4,3,7,7,2,5,4,4,1,1,1,1,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,5.272,4.176,1.224,11.997,2.968,5.959,4.175,3.385,0,4.697,4.112,1.24,2.448,0.872,4.528,3.753;0.575,0.96,4.296,1,{},1987,EF,MD,PR,MD,MD,EF,MD,TD,EF,PD,FR,PR,PD,TD,PR,MD,EF,Female,4,20,IA|SV,1,2,1,3.75,7,3.75,1,-3.75
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,337RC3OW052MRZPT7PWO9RLM270VLH,A35JTLEV0TZ7RB,Approved,Wed Dec 14 09:32:08 PST 2016,Wed Dec 14 09:37:23 PST 2016,Fri Dec 16 09:37:23 PST 2016,2016-12-16 17:37:39 UTC,,,315,100% (1/1),100% (1/1),0% (0/0),2,2,4,3,5,4,7,7,5,6,6,5,5,6,5,3,1,7,TRUE,IDEN4;IDEN4;IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;AMOT1;INTRO2;INTRO2;QC2;IDEN1;EXTR1;AMOT2;AMOT2;INTRO1;,5.933;1.457,3.293;1.152,3.34,22.119,4.293,16.125,2.542,3.182,0,4.247,3.268,3.935,3.631,3.107;1.707,4.77,4.317,5.906,6.381,5,;0.899;21.106,34,EF,PR,PR,EF,MD,EF,FR,TD,EF,PD,FR,PR,TD,TD,PR,TD,EF,Male,3,250,IF|VV|IA|SV,2,3,2,4.5,7,5.5,4.75,-4.25
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,339ANSOTR526LNNBNIL4F2ID55VIK0,A1MYLQQL8BBOYT,Approved,Wed Dec 14 09:17:44 PST 2016,Wed Dec 14 09:20:36 PST 2016,Fri Dec 16 09:20:36 PST 2016,2016-12-16 17:20:39 UTC,,,172,100% (1/1),100% (1/1),0% (0/0),3,2,3,3,4,2,7,7,4,4,4,4,1,2,2,2,1,7,TRUE,IDEN4;ENJO2R;QC1;ENJO3;EXTR2;ENJO4;IDEN2;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;INTRO1;AMOT2;,6.531,0.833,2.136,9.074,2.071,3.149,2,1.034,0,2.764,2.428,2.032,4.079,0.603,15.777,1.666,9.738,3.792,13,;0.089;1.116;0.083;9.812;0.104;2.424,1980,PR,PR,PR,MD,MD,EF,MD,TD,EF,FR,FR,PR,TD,TD,PR,MD,EF,Male,3,1500,IF|VV|IA|SV,1,5,2.5,3.5,7,4,1.75,-4.75
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,33F859I566D5WP8XBNQQGNY8IY7BHG,A2CQP9DZSDUC5V,Approved,Wed Dec 14 09:18:07 PST 2016,Wed Dec 14 09:29:51 PST 2016,Fri Dec 16 09:29:51 PST 2016,2016-12-16 17:30:39 UTC,,,704,100% (7/7),100% (1/1),0% (0/0),1,2,6,2,5,4,7,7,6,6,4,6,5,3,2,6,1,7,TRUE,IDEN4;ENJO2R;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;INTRO2;IDEN1;EXTR1;AMOT2;INTRO1;INTRO1;IDEN2;QC2;,3.096,2.877,1.304,16.278,3.319,3.333,2.067,1.491,0,3.085,195.002,3.287,2.112;1.307,7.697;2.415,4.373,5.194,5.214,14.403,5,;31.257;10.628,1981,EF,PR,TD,MD,MD,EF,MD,TD,TD,PD,FR,PR,TD,TD,PR,MD,EF,Female,5,150,IF|VV|IA|SV,2,4,1.5,5.25,7,5.5,4,-2
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,33JKGHPFYCUTPCY55ABCZN6YG9KMNP,A34DWBBWZRLO1X,Approved,Wed Dec 14 09:18:15 PST 2016,Wed Dec 14 09:24:47 PST 2016,Fri Dec 16 09:24:47 PST 2016,2016-12-16 17:25:39 UTC,,,392,100% (3/3),100% (3/3),0% (0/0),1,1,4,4,4,4,7,7,6,7,6,7,5,1,1,5,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;EXTR1;IDEN1;EXTR1;AMOT2;INTRO1;,2.976,4.016,2.255,13.454,5.84,2.96,3.08;2.076,1.144,0,1.42,3.44,3.281,3.176,3.041,3.064,4.472,2.488,2.303,5,;7.403;17.214,1961,EF,PR,TD,MD,MD,EF,MD,TD,TD,PD,PD,PR,TD,TD,PD,TD,EF,Female,4,1500,IF|VV|IA|SV|CA,1,4,1,4,7,6.5,3,-2.5
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,33L7PJKHCGYCZ01L85N534BVLMH8TO,A2CDM78GVCICO5,Approved,Wed Dec 14 09:17:33 PST 2016,Wed Dec 14 09:23:39 PST 2016,Fri Dec 16 09:23:39 PST 2016,2016-12-16 17:24:39 UTC,,,366,100% (26/26),100% (26/26),100% (25/25),1,1,1,7,1,1,7,7,5,4,7,2,1,1,1,1,1,7,TRUE,IDEN4;ENJO2R;QC1;IDEN4;ENJO3;EXTR2;IDEN2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,2.927,4.031,1.937,23.952,17.478,4.692,2.897,2.765,0,5.045,4.17,5.068,3.201,3.448,5.485,2.884,6.778,7.05,11,;14.62;16.064;10.255;2.059;1.323,1995,EF,PR,PR,EF,MD,EF,FR,TD,EF,FR,FR,FR,TD,TD,PR,MD,FR,Male,4,400,IF|SV,2,5,1,1,7,4.5,1,-8.5
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,33L7PJKHCGYCZ01L85N534BVMVF8T5,AF7ZFZR505E84,Approved,Wed Dec 14 21:32:05 PST 2016,Wed Dec 14 21:37:00 PST 2016,Fri Dec 16 21:37:00 PST 2016,Fri Dec 16 12:48:04 PST 2016,,,295,100% (15/15),100% (15/15),0% (0/0),1,1,5,5,2,5,7,7,4,7,7,6,1,1,1,1,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;IDEN2;ENJO3;EXTR2;ENJO4;ENJO4;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;ENJO1;ENJO1;ENJO3;ENJO3;IDEN4;AMOT1;INTRO2;QC2;IDEN1;IDEN1;EXTR1;INTRO1;AMOT2;,8.568,1.061,1.189;1.908;5.126,146.274,3.219;4.04;1.246,1.06;1.993;1.171,1.21,1.808,0,7.904;2.932,1.242;1.815,1.952,2.401,0.84,0.72,1.821,2.2,3.108,1,{},1990,EF,MD,TD,MD,MD,EF,FR,TD,TD,FR,FR,FR,TD,TD,PR,TD,EF,Male,1,200,IA|CC|SV|CA,2,3,1,3.75,7,6,1,-1.5
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,33LKR6A5KEKUO0H09KEQOUON7GBT1P,A1VW8Y7XCV3DRW,Approved,Wed Dec 14 09:18:17 PST 2016,Wed Dec 14 09:23:55 PST 2016,Fri Dec 16 09:23:55 PST 2016,2016-12-16 17:24:39 UTC,,,338,100% (15/15),100% (1/1),0% (0/0),1,1,6,2,6,6,7,7,5,7,7,7,6,5,4,5,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;ENJO1;ENJO1;,5.791,6.252,191.738;4.219,21.728,2.006,35.244,3.417,3.356;2.94,0,4.377,4.597,3.251,3.336,3.46,6.046,5.348,10.643,6.956,3,;21.174,1979,PR,MD,TD,MD,PD,PD,FR,TD,TD,PD,PD,FR,PD,PD,PD,TD,FR,Female,5,3000,IF|VV|IA|SV|CA,1,5,1,6,7,6.5,5,-0.5
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,33M4IA01QG1PYMP1COU2JOR6OICXR7,A1Q5KU5RVDE67,Approved,Wed Dec 14 20:33:02 PST 2016,Wed Dec 14 20:42:29 PST 2016,Fri Dec 16 20:42:29 PST 2016,Fri Dec 16 12:48:09 PST 2016,,,567,100% (3/3),100% (3/3),100% (1/1),1,4,2,4,2,2,7,7,5,2,3,2,2,1,1,1,1,7,TRUE,ENJO2R;IDEN4;IDEN2;QC1;ENJO3;ENJO3;EXTR2;ENJO3;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;IDEN3;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,2.752,3.509,1.515,31.244,4.563;1.652;2.426,40.537,2.549,2.907,0,12.224,6.865,11.456;1.821,3.782,1.939,5.067,1.051,1.356,4.737,7,;25.789;1.957;4.312,1986,EF,MD,PR,EF,MD,EF,FR,FR,EF,FR,FR,FR,TD,TD,PR,MD,EF,Male,1,500,IF|VV|IA|CC|SV|CA,1,5,2.5,2.5,7,3,1.25,-7.25
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,33PPO7FECVFY7HH1V1ZHBPNNLWYDII,ABNNX9AKIRYJ7,Approved,Wed Dec 14 09:18:09 PST 2016,Wed Dec 14 09:22:09 PST 2016,Fri Dec 16 09:22:09 PST 2016,2016-12-16 17:22:39 UTC,,,240,100% (2/2),100% (1/1),0% (0/0),1,1,3,4,3,4,7,7,5,7,6,5,1,1,2,2,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,1.49,1.708,2.591,39.379,2.068,4.858,3.569,1.308,0,4.226,1.504,1.968,1.452,1.722,1.857;1.37,5.461,3.064,6.073,1,{},1986,EF,PR,TD,EF,MD,EF,MD,TD,EF,FR,FR,PR,TD,TD,PR,TD,EF,Female,4,1500,VV|IA|SV,1,5,1,3.5,7,5.75,1.5,-2.75
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,345LHZDEDXS5YGA4WTIJHJPMOFO3UC,A2NOR6R1M1NHGX,Approved,Wed Dec 14 12:09:01 PST 2016,Wed Dec 14 12:15:22 PST 2016,Fri Dec 16 12:15:22 PST 2016,2016-12-16 20:15:39 UTC,,,381,100% (9/9),100% (5/5),0% (0/0),1,1,5,1,6,6,7,7,7,7,7,6,7,4,5,4,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,2.888,2.48,2.952,26.232,8.782,3.267,1.16,0.91,0,4.391,2.544,3.04,2.728,2.176,6.096,2.416,3.2,4.969,9,;4.783;6.598;1.282;7.586,1986,EF,MD,TD,MD,MD,EF,MD,TD,EF,PD,PD,PR,PD,PD,PD,MD,EF,Female,1,50,IF|VV|IA|CC|SV|CA,1,2,1,6,7,6.75,5,-0.25
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3483FV8BEEJVBNOKWB6BI36EFEF629,ASV53ZC7ILJ7B,Approved,Wed Dec 14 09:20:15 PST 2016,Wed Dec 14 09:23:35 PST 2016,Fri Dec 16 09:23:35 PST 2016,2016-12-16 17:23:39 UTC,,,200,100% (1/1),100% (1/1),0% (0/0),1,1,6,5,6,7,6,7,7,7,7,6,1,1,2,5,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;EXTR2;,3.667,1.603,5.248,13.298,3.638,4.71,3.388,111.679,0,9.004,2.565,10.966,3.59,5.433,3.044,5.584,3.219,2.931,1,{},1986,PR,PR,PR,EF,PD,PD,FR,FR,EF,PD,PD,PR,PD,PD,PD,MD,EF,Male,3,100,VV|CC|SV,2,3,1,5.5,6.5,6.75,2.25,2.5
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,34BBWHLWHABXGNHSCW473DC8SC7IWZ,A11HK2XJZAXPPX,Approved,Wed Dec 14 09:26:19 PST 2016,Wed Dec 14 09:29:13 PST 2016,Fri Dec 16 09:29:13 PST 2016,2016-12-16 17:29:39 UTC,,,174,100% (1/1),100% (1/1),0% (0/0),2,3,3,3,2,3,7,7,3,5,2,4,4,3,3,3,1,7,TRUE,IDEN4;IDEN4;ENJO2R;ENJO2R;ENJO2R;IDEN2;IDEN2;IDEN2;IDEN2;IDEN2;QC1;QC1;QC1;ENJO3;ENJO3;ENJO3;EXTR2;EXTR2;ENJO4;INTRO3;INTRO3;IDEN3;IDEN3;IDEN3;INTRO4;INTRO4;ENJO1;ENJO1;ENJO1;AMOT1;AMOT1;INTRO2;INTRO2;QC2;EXTR1;EXTR1;EXTR1;AMOT2;AMOT2;AMOT2;INTRO1;INTRO1;IDEN1;IDEN1;,0.633;0.188,1.373;0.168;0.188,0.533;0.188;0.167,26.727;0.158;0.158,1.148;0.178;0.167,4.655,7.352;0.168;0.188,1.057;0.187,0,2.737;0.178,1.612;0.167;0.179;1.541;0.188,0.316;0.187;0.198,3.606;0.198,0.858;0.17,1.649;0.169,0.751;0.159,1.383;0.177;0.187,4.445,3,;2.352,1988,PR,MD,PR,EF,MD,EF,FR,TD,TD,FR,FR,PR,PD,TD,PR,TD,EF,Male,1,200,IF|SV,2,2,2.5,3.25,7,3.5,3.25,-7.25
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,34PGFRQONOBTBY1YUEP7FER85W8WJB,A35PVH08VUB3TT,Approved,Wed Dec 14 16:36:12 PST 2016,Wed Dec 14 16:41:18 PST 2016,Fri Dec 16 16:41:18 PST 2016,Fri Dec 16 12:48:04 PST 2016,,,306,100% (1/1),100% (1/1),0% (0/0),3,2,4,1,5,4,3,7,2,6,4,4,3,4,4,3,1,1,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,2.216;1.972,2.604,2.443,42.604,4.523,4.64,3.211,2.7,0,5.244,3.651,4.163,2.894,2.404,3.348,5.949,4.209,5.132,3,;4.044,1995,EF,MD,PR,EF,MD,PD,MD,TD,EF,FR,PD,PR,PD,PD,PR,MD,EF,Female,1,10,SV,2,2,2.5,5,5,4,3.5,0.5
