imageID,WorkerId,Input.timeAlloted,Input.reward,Input.hitsAvailable,Answer.Q_ABILITY,Answer.Q_COMPLEX,Answer.Q_DIFFICULT,Answer.Q_FREQUENCY,Answer.Q_Intresting,Answer.Q_OverallEffort,Answer.Q_PAYMENT,Answer.Q_TAKE,Answer.vreward
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,A2XLEJ7UPW51RD,30minutes,1,1,Y,12,10,0,2,38,0.03,5,1
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,AWMQYV1RQM94M,30minutes,1,1,N,14,14,0,18,99,0.2,0,1
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,A1C7FH4P7EKUBE,30minutes,1,1,N,14,18,0,4,56,0.15,0,1
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,A27KA3I4NKFDDO,30minutes,1,1,N,18,18,0,0,101,4,0,1
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,A19DOARRVT6ZNN,30minutes,1,1,N,20,20,0,10,150,3,0,1
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,A1I8Z7HLS1ZU5Q,30minutes,1,1,N,10,20,0,1,149,0.2,0,1
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,A2ZATH9519RF58,30minutes,1,1,N,17,17,2,10,100,0.5,0,1
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,A8GWYS9O8FUEK,30minutes,1,1,N,-1,-1,-1,-1,-1,{},-1,1
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,A26CL8E3XJWH1W,30minutes,1,1,N,20,20,0,10,135,1,0,1
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,AOQDUK8U5IGIV,30minutes,1,1,N,20,20,0,0,150,1,0,1
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,A340UGIDGIF4W6,60 minutes,0.02,6,Y,8,12,6,4,41,0.05,1,0.02
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,A3PYEW6693PCHT,60 minutes,0.02,6,Y,4,0,6,6,38,0.07,4,0.02
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,A1YY98SJG37KSU,60 minutes,0.02,6,Y,4,1,0,0,41,0.15,1,0.02
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,A1GOLJMO4GID3I,60 minutes,0.02,6,Y,0,0,0,0,7,0.02,0,0.02
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,A28FW73RBVGYZ9,60 minutes,0.02,6,Y,4,4,7,5,40,0.1,17,0.02
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,A2DQY1G4BUM0M,60 minutes,0.02,6,Y,2,0,10,2,27,0.08,10,0.02
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,A1C59M3HPCO503,60 minutes,0.02,6,Y,3,3,5,4,45,0.2,6,0.02
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,A3L60SOWLYEDN2,60 minutes,0.02,6,Y,9,8,13,6,52,0.15,2,0.02
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,A2CK0OXMPOR9LE,60 minutes,0.02,6,Y,4,4,6,5,41,0.15,3,0.02
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,A2YJQUHFIXNOY0,60 minutes,0.02,6,Y,11,8,19,16,46,0.08,20,0.02
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,A2S4BU23GT93ZD,4 minutes,0.07,1,Y,4,2,17,15,39,0.07,18,0.07
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,A21Y02Z83OCZ4R,4 minutes,0.07,1,Y,2,6,13,8,17,0.05,17,0.07
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,A3OLRWACCCCUTU,4 minutes,0.07,1,Y,0,0,18,13,9,0.05,20,0.07
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,A1GOLJMO4GID3I,4 minutes,0.07,1,Y,1,1,0,3,14,0.01,0,0.07
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,A38K3QQPV8CTPC,4 minutes,0.07,1,Y,2,0,13,0,55,0.07,20,0.07
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,AOQDUK8U5IGIV,4 minutes,0.07,1,Y,2,1,19,18,18,0.02,20,0.07
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,A2CK0OXMPOR9LE,4 minutes,0.07,1,Y,4,2,16,4,18,0.15,14,0.07
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,ARIY7R4C3ZUIO,4 minutes,0.07,1,Y,2,17,-1,6,37,0.07,19,0.07
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,A1U0GNE5ELW5V7,4 minutes,0.07,1,Y,0,0,10,16,30,0.07,20,0.07
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,A03922113RU44GENR8ATX,4 minutes,0.07,1,Y,3,3,7,10,26,0.08,16,0.07
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1,A29RJVVL54THB5,5 minutes,0.02,152,Y,4,4,2,2,39,0.3,2,0.02
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1,A2S4BU23GT93ZD,5 minutes,0.02,152,Y,2,5,16,12,38,0.03,14,0.02
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1,A1CWDCM0WHXQXZ,5 minutes,0.02,152,Y,0,0,1,0,2,0.15,2,0.02
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1,A3FB4IOP8KXFJE,5 minutes,0.02,152,Y,2,2,2,4,24,0.1,17,0.02
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1,A1F3IJU2HXZ0PQ,5 minutes,0.02,152,Y,0,0,0,0,16,0.1,0,0.02
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1,ALOYY3E72AQ1K,5 minutes,0.02,152,Y,0,0,5,2,11,0.06,5,0.02
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1,A2CK0OXMPOR9LE,5 minutes,0.02,152,Y,1,1,1,1,53,0.1,0,0.02
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1,A255Z4U24Y2SP8,5 minutes,0.02,152,Y,0,0,1,4,16,0.05,20,0.02
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1,A2B6WQG0A9CKXQ,5 minutes,0.02,152,Y,0,0,6,2,30,0.2,8,0.02
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1,A15GKHNAWVZ9HD,5 minutes,0.02,152,Y,10,10,16,16,50,30,18,0.02
3U47UEJKXD5R38RUXLMDWG1BUJXLBR,A610SH5RY1NG1,60 minutes,0,12,Y,10,8,2,2,91,0.6,0,0
3U47UEJKXD5R38RUXLMDWG1BUJXLBR,A26CL8E3XJWH1W,60 minutes,0,12,Y,4,4,0,10,21,0.01,10,0
3U47UEJKXD5R38RUXLMDWG1BUJXLBR,A2C2G6WIE6VO2C,60 minutes,0,12,Y,0,0,0,2,18,0.2,2,0
3U47UEJKXD5R38RUXLMDWG1BUJXLBR,A39J5RLVDTM6SM,60 minutes,0,12,Y,4,6,13,14,38,0.05,4,0
3U47UEJKXD5R38RUXLMDWG1BUJXLBR,A2ZCON58EO32X9,60 minutes,0,12,Y,5,6,0,6,27,0.06,12,0
3U47UEJKXD5R38RUXLMDWG1BUJXLBR,ASN25PIODXIPJ,60 minutes,0,12,Y,12,10,10,10,51,0.2,6,0
3U47UEJKXD5R38RUXLMDWG1BUJXLBR,A1KIBD7YIBPRED,60 minutes,0,12,Y,10,10,0,14,37,0.05,12,0
3U47UEJKXD5R38RUXLMDWG1BUJXLBR,A2XLEJ7UPW51RD,60 minutes,0,12,Y,5,10,0,15,26,0.05,11,0
3U47UEJKXD5R38RUXLMDWG1BUJXLBR,A1I8Z7HLS1ZU5Q,60 minutes,0,12,Y,13,10,2,7,39,0.05,4,0
3U47UEJKXD5R38RUXLMDWG1BUJXLBR,A28FW73RBVGYZ9,60 minutes,0,12,Y,4,6,3,6,43,0.1,10,0
3J06FGISLU272UJU8S9F5O38AK5K50,A3EBUBRYCKB6AF,7 days,0.03,18,Y,6,3,0,3,27,0.2,0,0.03
3J06FGISLU272UJU8S9F5O38AK5K50,A340UGIDGIF4W6,7 days,0.03,18,Y,-1,10,11,11,22,0.05,13,0.03
3J06FGISLU272UJU8S9F5O38AK5K50,A1I8Z7HLS1ZU5Q,7 days,0.03,18,Y,9,3,13,12,41,0.03,12,0.03
3J06FGISLU272UJU8S9F5O38AK5K50,AXV4XY9UNODNP,7 days,0.03,18,Y,0,1,19,18,22,0.15,20,0.03
3J06FGISLU272UJU8S9F5O38AK5K50,AIZ4C8S4DW2WG,7 days,0.03,18,Y,8,12,15,13,69,0.1,15,0.03
3J06FGISLU272UJU8S9F5O38AK5K50,A2DQY1G4BUM0M,7 days,0.03,18,Y,6,6,14,10,38,0.2,16,0.03
3J06FGISLU272UJU8S9F5O38AK5K50,AQJFDUI58Y0FV,7 days,0.03,18,Y,1,6,10,15,50,0.2,14,0.03
3J06FGISLU272UJU8S9F5O38AK5K50,A1KIBD7YIBPRED,7 days,0.03,18,Y,6,4,0,14,61,0.5,18,0.03
3J06FGISLU272UJU8S9F5O38AK5K50,AQP74RCFA4CF8,7 days,0.03,18,Y,8,6,10,15,38,0.1,11,0.03
3J06FGISLU272UJU8S9F5O38AK5K50,AWMQYV1RQM94M,7 days,0.03,18,Y,10,10,12,11,30,0.1,14,0.03
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,A3EBUBRYCKB6AF,60 minutes,0.1,149,Y,4,4,1,10,37,0.8,10,0.1
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,A2XLEJ7UPW51RD,60 minutes,0.1,149,Y,1,4,16,12,22,0.05,19,0.1
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,A3KSZFY43X1QWQ,60 minutes,0.1,149,Y,16,14,7,10,76,0.15,6,0.1
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,A2CK0OXMPOR9LE,60 minutes,0.1,149,Y,5,1,15,12,91,0.2,15,0.1
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,A2AW5504I3KKSG,60 minutes,0.1,149,Y,0,0,2,14,36,0.1,20,0.1
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,A340UGIDGIF4W6,60 minutes,0.1,149,Y,15,15,3,4,63,0.2,2,0.1
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,A1FP3SH704X01V,60 minutes,0.1,149,Y,1,2,10,12,37,0.4,1,0.1
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,A2B6WQG0A9CKXQ,60 minutes,0.1,149,Y,10,2,16,14,32,0.5,18,0.1
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,A1VL7507UONPX0,60 minutes,0.1,149,N,2,2,2,12,29,0.2,19,0.1
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,A28FW73RBVGYZ9,60 minutes,0.1,149,Y,8,10,5,6,29,0.1,4,0.1
3TYSWKZBFMLN72JJOTFJJEIWD9HG7U,A2RG7VZAKGDEXI,60 minutes,0.07,244,Y,10,6,15,9,88,0.75,8,0.07
3TYSWKZBFMLN72JJOTFJJEIWD9HG7U,A1A9SPY4MTKX6Z,60 minutes,0.07,244,Y,4,1,1,3,40,0.15,1,0.07
3TYSWKZBFMLN72JJOTFJJEIWD9HG7U,A18RH223NQXT25,60 minutes,0.07,244,Y,9,9,12,14,90,0.1,19,0.07
3TYSWKZBFMLN72JJOTFJJEIWD9HG7U,A19OH5PQ7ZZ6UV,60 minutes,0.07,244,Y,12,12,2,8,109,0.6,1,0.07
3TYSWKZBFMLN72JJOTFJJEIWD9HG7U,A3L60SOWLYEDN2,60 minutes,0.07,244,Y,11,13,9,5,68,0.25,5,0.07
3TYSWKZBFMLN72JJOTFJJEIWD9HG7U,A3298CNSQI60HU,60 minutes,0.07,244,Y,12,10,14,10,68,0.4,8,0.07
3TYSWKZBFMLN72JJOTFJJEIWD9HG7U,A374STD2W8N1U8,60 minutes,0.07,244,Y,16,12,6,4,99,0.25,2,0.07
3TYSWKZBFMLN72JJOTFJJEIWD9HG7U,AOQDUK8U5IGIV,60 minutes,0.07,244,Y,10,10,4,10,56,0.5,10,0.07
3TYSWKZBFMLN72JJOTFJJEIWD9HG7U,A1F3IJU2HXZ0PQ,60 minutes,0.07,244,N,5,2,0,0,36,0.15,0,0.07
3TYSWKZBFMLN72JJOTFJJEIWD9HG7U,A15GKHNAWVZ9HD,60 minutes,0.07,244,Y,2,10,18,18,140,1,20,0.07
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2,A28FW73RBVGYZ9,5 minutes,0.02,152,Y,2,4,14,7,29,0.1,15,0.02
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2,AB7QN439WP6RY,5 minutes,0.02,152,Y,0,3,2,6,23,0.05,4,0.02
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2,A27KW9LFDAUHHM,5 minutes,0.02,152,Y,0,0,20,20,3,0.01,20,0.02
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2,A1CUB65DPTJV2Q,5 minutes,0.02,152,Y,2,2,19,19,19,0.05,18,0.02
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2,A4PGF2WE94TJA,5 minutes,0.02,152,Y,0,0,20,15,14,0.02,20,0.02
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2,A88QVXE9H03O8,5 minutes,0.02,152,Y,7,3,1,1,86,1,0,0.02
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2,A3OLRWACCCCUTU,5 minutes,0.02,152,Y,0,0,6,1,7,0.05,3,0.02
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2,A26913CR59ATI9,5 minutes,0.02,152,Y,0,0,6,1,20,0.05,4,0.02
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2,A1F3IJU2HXZ0PQ,5 minutes,0.02,152,Y,3,3,0,0,25,0.1,0,0.02
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2,A3CFERUFHEQ3I3,5 minutes,0.02,152,Y,2,4,0,14,52,0.04,12,0.02
3MXFP9RGE565SQ20JA2GC60T4U4B22,A2C2G6WIE6VO2C,60 minutes,0.02,15,Y,2,0,3,1,47,0.5,4,0.02
3MXFP9RGE565SQ20JA2GC60T4U4B22,A13V6ZYVF3A7EW,60 minutes,0.02,15,Y,15,16,0,0,91,0.3,2,0.02
3MXFP9RGE565SQ20JA2GC60T4U4B22,A3EBUBRYCKB6AF,60 minutes,0.02,15,N,18,20,0,0,102,2,0,0.02
3MXFP9RGE565SQ20JA2GC60T4U4B22,A1U0GNE5ELW5V7,60 minutes,0.02,15,Y,10,10,4,2,36,0.15,1,0.02
3MXFP9RGE565SQ20JA2GC60T4U4B22,A9KPCMO1J1LQF,60 minutes,0.02,15,Y,10,2,6,0,40,0.15,0,0.02
3MXFP9RGE565SQ20JA2GC60T4U4B22,AQRI1E9W5268O,60 minutes,0.02,15,Y,13,4,2,0,71,0.5,0,0.02
3MXFP9RGE565SQ20JA2GC60T4U4B22,AXL8STMTF8Z21,60 minutes,0.02,15,Y,15,8,17,2,87,0.75,18,0.02
3MXFP9RGE565SQ20JA2GC60T4U4B22,A3U761PEG7MFKT,60 minutes,0.02,15,N,0,0,0,0,12,0.02,0,0.02
3MXFP9RGE565SQ20JA2GC60T4U4B22,A2U31V169A20GY,60 minutes,0.02,15,Y,1,6,2,0,56,0.1,2,0.02
3MXFP9RGE565SQ20JA2GC60T4U4B22,A610SH5RY1NG1,60 minutes,0.02,15,Y,12,8,0,0,131,0.8,0,0.02
3ZAK6NWIZ37QLEUJSP86OBIVCQQ9VS,A340UGIDGIF4W6,10 minutes,0.05,499,Y,7,6,-1,13,39,0.1,16,0.05
3ZAK6NWIZ37QLEUJSP86OBIVCQQ9VS,AYM12AQJVZ66N,10 minutes,0.05,499,Y,0,0,19,19,1,0.01,20,0.05
3ZAK6NWIZ37QLEUJSP86OBIVCQQ9VS,A3298CNSQI60HU,10 minutes,0.05,499,Y,6,2,12,16,11,0.1,15,0.05
3ZAK6NWIZ37QLEUJSP86OBIVCQQ9VS,A26913CR59ATI9,10 minutes,0.05,499,Y,0,0,20,20,10,0.02,20,0.05
3ZAK6NWIZ37QLEUJSP86OBIVCQQ9VS,A2HR7ZIX42FEPG,10 minutes,0.05,499,N,0,0,17,10,1,0.05,0,0.05
3ZAK6NWIZ37QLEUJSP86OBIVCQQ9VS,A1F3IJU2HXZ0PQ,10 minutes,0.05,499,Y,0,0,20,0,1,0.05,20,0.05
3ZAK6NWIZ37QLEUJSP86OBIVCQQ9VS,A3RIFUEQ95MR16,10 minutes,0.05,499,Y,1,1,0,1,39,0.1,2,0.05
3ZAK6NWIZ37QLEUJSP86OBIVCQQ9VS,A1L11JDXS2HK51,10 minutes,0.05,499,Y,0,0,14,20,10,0.01,20,0.05
3ZAK6NWIZ37QLEUJSP86OBIVCQQ9VS,A2YJQUHFIXNOY0,10 minutes,0.05,499,N,0,0,12,11,3,0.02,0,0.05
3ZAK6NWIZ37QLEUJSP86OBIVCQQ9VS,A36FU7Y1IFK1HZ,10 minutes,0.05,499,N,-1,-1,-1,-1,-1,0.05,-1,0.05
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E_1,A1S26U10C10581,1 hour 40 minutes,0.35,5,Y,12,11,14,10,72,0.5,14,0.35
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E_1,A1YY98SJG37KSU,1 hour 40 minutes,0.35,5,Y,16,6,1,1,71,0.75,1,0.35
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E_1,A1CWDCM0WHXQXZ,1 hour 40 minutes,0.35,5,N,18,18,0,0,130,3,0,0.35
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E_1,A1I8Z7HLS1ZU5Q,1 hour 40 minutes,0.35,5,Y,5,9,3,14,73,0.4,15,0.35
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E_1,A28FW73RBVGYZ9,1 hour 40 minutes,0.35,5,N,18,18,1,4,115,1,0,0.35
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E_1,A3RIFUEQ95MR16,1 hour 40 minutes,0.35,5,Y,5,9,2,3,67,0.6,1,0.35
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E_1,A3FB4IOP8KXFJE,1 hour 40 minutes,0.35,5,Y,13,13,2,6,72,0.5,2,0.35
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E_1,A1P08V29SHY950,1 hour 40 minutes,0.35,5,Y,18,16,2,6,70,0.25,2,0.35
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E_1,AROEBUDI2L9G9,1 hour 40 minutes,0.35,5,Y,17,16,6,4,90,0.65,6,0.35
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E_1,AKHS2G3ES7SEB,1 hour 40 minutes,0.35,5,Y,14,12,1,2,-1,0.75,1,0.35
32JRJ3GOYGFHSVM6IWA88RJNYD8U1D,A1I8Z7HLS1ZU5Q,15 minutes,0.15,92,Y,11,4,13,15,59,0.1,15,0.15
32JRJ3GOYGFHSVM6IWA88RJNYD8U1D,A1J9IYN46FX00O,15 minutes,0.15,92,Y,6,1,16,14,38,0.15,14,0.15
32JRJ3GOYGFHSVM6IWA88RJNYD8U1D,AB7QN439WP6RY,15 minutes,0.15,92,Y,1,4,12,12,23,0.15,14,0.15
32JRJ3GOYGFHSVM6IWA88RJNYD8U1D,A2B6WQG0A9CKXQ,15 minutes,0.15,92,Y,4,4,20,16,49,0.2,20,0.15
32JRJ3GOYGFHSVM6IWA88RJNYD8U1D,A1A9SPY4MTKX6Z,15 minutes,0.15,92,Y,1,0,16,15,15,0.04,19,0.15
32JRJ3GOYGFHSVM6IWA88RJNYD8U1D,A3EBUBRYCKB6AF,15 minutes,0.15,92,Y,0,0,20,20,19,0.07,20,0.15
32JRJ3GOYGFHSVM6IWA88RJNYD8U1D,A1AZU9E0U16J6B,15 minutes,0.15,92,Y,2,0,16,16,14,0.05,18,0.15
32JRJ3GOYGFHSVM6IWA88RJNYD8U1D,A3QNMUHAFAJRQO,15 minutes,0.15,92,Y,3,0,0,4,26,0.1,10,0.15
32JRJ3GOYGFHSVM6IWA88RJNYD8U1D,A1CYSGVB90E67S,15 minutes,0.15,92,Y,11,9,4,6,41,0.15,9,0.15
32JRJ3GOYGFHSVM6IWA88RJNYD8U1D,A4PGF2WE94TJA,15 minutes,0.15,92,Y,15,15,2,16,71,0.15,10,0.15
3R7DCNC1NOV5HU26IA2C7R0658YUDF,A2YW4VELH6BK6T,30 minutes,0.35,1,Y,-1,0,16,8,20,0.5,18,0.35
3R7DCNC1NOV5HU26IA2C7R0658YUDF,A1VL7507UONPX0,30 minutes,0.35,1,Y,5,3,6,12,29,0.4,18,0.35
3R7DCNC1NOV5HU26IA2C7R0658YUDF,A2Z1O9OKSW8MNU,30 minutes,0.35,1,Y,2,2,14,10,27,0.4,16,0.35
3R7DCNC1NOV5HU26IA2C7R0658YUDF,A2BSULOV6QDJ0P,30 minutes,0.35,1,Y,2,2,14,12,38,0.4,19,0.35
3R7DCNC1NOV5HU26IA2C7R0658YUDF,A1YY98SJG37KSU,30 minutes,0.35,1,Y,14,6,10,4,66,1,10,0.35
3R7DCNC1NOV5HU26IA2C7R0658YUDF,AGQPTDG6ZF3T3,30 minutes,0.35,1,Y,12,12,8,8,58,0.35,8,0.35
3R7DCNC1NOV5HU26IA2C7R0658YUDF,ASL1MFFPUB2ZW,30 minutes,0.35,1,Y,10,2,14,10,57,0.05,18,0.35
3R7DCNC1NOV5HU26IA2C7R0658YUDF,AQP74RCFA4CF8,30 minutes,0.35,1,Y,17,18,-1,2,121,1.25,2,0.35
3R7DCNC1NOV5HU26IA2C7R0658YUDF,A1I8Z7HLS1ZU5Q,30 minutes,0.35,1,Y,4,8,13,15,65,0.3,13,0.35
3R7DCNC1NOV5HU26IA2C7R0658YUDF,A1L0X2BYAGPFEA,30 minutes,0.35,1,Y,10,10,10,0,51,0.35,0,0.35
3VS2P0ED9S8WCYR5XKUI3WE62NIZOD,A27KA3I4NKFDDO,30 minutes,0,200,Y,12,12,7,11,68,0.3,13,0
3VS2P0ED9S8WCYR5XKUI3WE62NIZOD,A20USVYLTA4PYQ,30 minutes,0,200,Y,-1,-1,-1,-1,-1,0.02,-1,0
3VS2P0ED9S8WCYR5XKUI3WE62NIZOD,A1C7FH4P7EKUBE,30 minutes,0,200,Y,8,6,0,6,24,0.08,6,0
3VS2P0ED9S8WCYR5XKUI3WE62NIZOD,A1P08V29SHY950,30 minutes,0,200,Y,13,12,3,3,57,0.2,2,0
3VS2P0ED9S8WCYR5XKUI3WE62NIZOD,AJAPJJTISC36L,30 minutes,0,200,Y,12,12,1,1,45,0.1,0,0
3VS2P0ED9S8WCYR5XKUI3WE62NIZOD,A3EBUBRYCKB6AF,30 minutes,0,200,Y,0,0,10,20,37,0.5,20,0
3VS2P0ED9S8WCYR5XKUI3WE62NIZOD,A28S6TTII9JDNI,30 minutes,0,200,Y,8,6,1,4,37,1.5,1,0
3VS2P0ED9S8WCYR5XKUI3WE62NIZOD,A1J9IYN46FX00O,30 minutes,0,200,Y,6,6,16,13,38,0.1,0,0
3VS2P0ED9S8WCYR5XKUI3WE62NIZOD,A8GWYS9O8FUEK,30 minutes,0,200,Y,-1,-1,-1,-1,-1,0.5,-1,0
3VS2P0ED9S8WCYR5XKUI3WE62NIZOD,A2Z1O9OKSW8MNU,30 minutes,0,200,Y,1,1,10,10,25,0.12,14,0
3YATNUOYWN28VJEWP8MVZLA65TU5R8,A2WCV7ULUPKVNQ,60 minutes,0.01,16,Y,5,4,9,4,26,0.2,6,0.01
3YATNUOYWN28VJEWP8MVZLA65TU5R8,A28FW73RBVGYZ9,60 minutes,0.01,16,Y,4,6,16,7,38,0.2,15,0.01
3YATNUOYWN28VJEWP8MVZLA65TU5R8,A2CK0OXMPOR9LE,60 minutes,0.01,16,Y,5,5,3,3,90,0.15,6,0.01
3YATNUOYWN28VJEWP8MVZLA65TU5R8,A3D46S3V9SYXTT,60 minutes,0.01,16,Y,4,5,3,3,37,0.05,4,0.01
3YATNUOYWN28VJEWP8MVZLA65TU5R8,A2LV5432PV1S39,60 minutes,0.01,16,Y,1,2,18,15,32,1,19,0.01
3YATNUOYWN28VJEWP8MVZLA65TU5R8,A3OHGWG7ULA1MF,60 minutes,0.01,16,Y,3,3,11,14,26,0.01,15,0.01
3YATNUOYWN28VJEWP8MVZLA65TU5R8,A610SH5RY1NG1,60 minutes,0.01,16,Y,7,3,6,6,71,0.25,1,0.01
3YATNUOYWN28VJEWP8MVZLA65TU5R8,A2C2G6WIE6VO2C,60 minutes,0.01,16,Y,5,2,1,2,48,0.2,1,0.01
3YATNUOYWN28VJEWP8MVZLA65TU5R8,A1FP3SH704X01V,60 minutes,0.01,16,Y,4,4,11,11,51,0.2,12,0.01
3YATNUOYWN28VJEWP8MVZLA65TU5R8,A2XLEJ7UPW51RD,60 minutes,0.01,16,Y,10,6,0,3,14,0.02,0,0.01
3AJ89545NQRFJUS6JU65GFBBEJ7BEW,A8GWYS9O8FUEK,20 minutes,0.02,4228,Y,-1,-1,-1,-1,-1,0.05,-1,0.02
3AJ89545NQRFJUS6JU65GFBBEJ7BEW,A28FW73RBVGYZ9,20 minutes,0.02,4228,Y,2,8,4,6,39,0.05,12,0.02
3AJ89545NQRFJUS6JU65GFBBEJ7BEW,A340UGIDGIF4W6,20 minutes,0.02,4228,Y,3,3,13,6,14,0.05,17,0.02
3AJ89545NQRFJUS6JU65GFBBEJ7BEW,A3L60SOWLYEDN2,20 minutes,0.02,4228,Y,4,8,2,4,42,0.1,6,0.02
3AJ89545NQRFJUS6JU65GFBBEJ7BEW,A2ZATH9519RF58,20 minutes,0.02,4228,Y,12,10,2,6,36,0.2,0,0.02
3AJ89545NQRFJUS6JU65GFBBEJ7BEW,AMDX0UNZS4A1G,20 minutes,0.02,4228,Y,6,5,1,2,38,0.3,1,0.02
3AJ89545NQRFJUS6JU65GFBBEJ7BEW,A3QNMUHAFAJRQO,20 minutes,0.02,4228,Y,3,5,1,6,36,0.15,1,0.02
3AJ89545NQRFJUS6JU65GFBBEJ7BEW,A2Z1O9OKSW8MNU,20 minutes,0.02,4228,Y,5,7,1,1,27,0.05,1,0.02
3AJ89545NQRFJUS6JU65GFBBEJ7BEW,A2YW4VELH6BK6T,20 minutes,0.02,4228,Y,4,4,12,4,31,0.05,10,0.02
3AJ89545NQRFJUS6JU65GFBBEJ7BEW,A2N962G55T9MOB,20 minutes,0.02,4228,Y,0,0,0,10,2,0.05,10,0.02
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,A2LV5432PV1S39,60 minutes,0.02,108,N,20,20,10,10,150,10,0,0.02
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,ASN25PIODXIPJ,60 minutes,0.02,108,Y,2,2,18,18,26,0.2,18,0.02
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,A15GKHNAWVZ9HD,60 minutes,0.02,108,N,0,0,0,0,27,0.5,0,0.02
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,A610SH5RY1NG1,60 minutes,0.02,108,Y,4,11,6,2,89,0.35,0,0.02
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,A88QVXE9H03O8,60 minutes,0.02,108,Y,2,4,10,4,19,0.5,9,0.02
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,A3FB4IOP8KXFJE,60 minutes,0.02,108,N,20,20,0,2,150,0.05,0,0.02
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,A2WCV7ULUPKVNQ,60 minutes,0.02,108,Y,1,2,1,0,29,0.1,1,0.02
