imageID,WorkerId,Answer.Q_OverallEffort,Answer.Q_COMPLEX,Answer.Q_DIFFICULT,Answer.Q_Intresting,Answer.Q_TAKE,Answer.Q_FREQUENCY,OverallEffort_mean
3FQJF6D1S2STVEIP11IICRPWDI892M,A2VRDE2FHCBMF8,16,3,3,9,16,16,37.21
3FQJF6D1S2STVEIP11IICRPWDI892M,A2IA303OT5BBX0,27,8,2,13,18,14,37.21
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,ARIY7R4C3ZUIO,27,6,7,17,14,16,49.29
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,AOQDUK8U5IGIV,30,5,6,14,17,16,49.29
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,A1J9IYN46FX00O,101,18,16,0,0,2,49.29
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,A1XJ9VFOJ4LP2X,25,0,2,0,10,11,49.29
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,A2C2G6WIE6VO2C,55,8,0,0,1,2,49.29
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,A1L8ZQ4A13OGWX,27,2,5,9,11,9,49.29
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,AQJFDUI58Y0FV,78,0,20,1,0,2,49.29
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,A1T4MC1F4TKX9Z,57,10,10,0,0,0,49.29
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,AWJ5TLP0KOYFX,58,12,11,2,0,20,49.29
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,A36TE52PSYAAD6,71,8,8,0,2,4,49.29
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,AQP74RCFA4CF8,37,10,10,6,2,2,49.29
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,A26CL8E3XJWH1W,47,13,13,2,0,0,49.29
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,A28S6TTII9JDNI,50,10,10,10,6,8,49.29
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,A1F3IJU2HXZ0PQ,27,3,2,3,10,4,49.29
389X50RO4VDYCDHURIYQ7760LL5343,AJAPJJTISC36L,85,14,14,1,1,1,48.00
389X50RO4VDYCDHURIYQ7760LL5343,A2D563QZFLUW9H,37,18,0,0,0,0,48.00
389X50RO4VDYCDHURIYQ7760LL5343,A29RJVVL54THB5,72,15,15,2,10,4,48.00
389X50RO4VDYCDHURIYQ7760LL5343,ASL1MFFPUB2ZW,38,2,4,10,16,4,48.00
389X50RO4VDYCDHURIYQ7760LL5343,A19LVWX8ZLO6CS,30,0,0,0,11,6,48.00
389X50RO4VDYCDHURIYQ7760LL5343,A5TI9UQEPLNWI,29,5,8,7,11,8,48.00
389X50RO4VDYCDHURIYQ7760LL5343,AOQDUK8U5IGIV,51,11,13,2,1,1,48.00
389X50RO4VDYCDHURIYQ7760LL5343,AZFHYAYP6LF5O,27,0,0,4,7,6,48.00
389X50RO4VDYCDHURIYQ7760LL5343,A1XJ9VFOJ4LP2X,14,0,0,0,4,9,48.00
389X50RO4VDYCDHURIYQ7760LL5343,A2IG075A0I3O73,57,3,12,4,3,13,48.00
389X50RO4VDYCDHURIYQ7760LL5343,AT9SK56IXQJP,85,12,11,15,8,17,48.00
389X50RO4VDYCDHURIYQ7760LL5343,AI9NJ89EXVDY1,34,3,9,10,8,5,48.00
389X50RO4VDYCDHURIYQ7760LL5343,AW4AHMQ7EN4QI,56,0,11,14,18,12,48.00
389X50RO4VDYCDHURIYQ7760LL5343,AQJFDUI58Y0FV,57,0,10,8,9,16,48.00
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,A340UGIDGIF4W6,37,12,12,15,17,10,46.07
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,A1A9SPY4MTKX6Z,28,6,6,10,15,12,46.07
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,A2WEJYAMB1YSG,10,2,1,6,10,2,46.07
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,A2HR7ZIX42FEPG,70,14,8,7,10,0,46.07
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,AXL8STMTF8Z21,85,3,5,4,1,1,46.07
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,AB7QN439WP6RY,47,5,1,18,18,1,46.07
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,A2DS7GIC3JM5YF,37,0,2,20,20,10,46.07
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,A1U0GNE5ELW5V7,57,16,6,10,2,2,46.07
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,A3OSBMDWIRT9NZ,78,14,12,10,5,0,46.07
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,A1Q5KU5RVDE67,38,2,2,2,10,2,46.07
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,A19LVWX8ZLO6CS,34,0,1,10,20,14,46.07
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,A1YY98SJG37KSU,64,14,6,0,0,0,46.07
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,A3L60SOWLYEDN2,22,10,2,19,19,0,46.07
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,A4FGOT6ID768H,38,1,0,8,16,1,46.07
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,A2ZATH9519RF58,43,10,6,12,10,7,36.21
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,A28FW73RBVGYZ9,45,10,8,12,13,11,36.21
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,A1A9SPY4MTKX6Z,26,1,1,6,18,14,36.21
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,ASL1MFFPUB2ZW,72,6,8,16,12,6,36.21
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,A1XJ9VFOJ4LP2X,36,3,4,12,15,11,36.21
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,A1M3VJEHKWDP8I,14,0,0,10,20,1,36.21
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,A03922113RU44GENR8ATX,17,2,2,12,0,12,36.21
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,AB7QN439WP6RY,25,3,11,12,10,10,36.21
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,A19OH5PQ7ZZ6UV,86,14,14,3,2,2,36.21
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,AXV4XY9UNODNP,16,0,0,18,20,19,36.21
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,A1U0GNE5ELW5V7,37,14,10,8,10,10,36.21
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,A2CDM78GVCICO5,38,7,8,0,1,1,36.21
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,AWJ5TLP0KOYFX,14,0,4,14,20,0,36.21
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,A1YY98SJG37KSU,38,1,0,2,0,2,36.21
3ME56J5KH09H8MTADW07EI1HZMYC6P,A2ZATH9519RF58,87,15,10,8,8,15,61.64
3ME56J5KH09H8MTADW07EI1HZMYC6P,AJAPJJTISC36L,71,14,14,2,2,2,61.64
3ME56J5KH09H8MTADW07EI1HZMYC6P,AROEBUDI2L9G9,56,12,14,16,15,14,61.64
3ME56J5KH09H8MTADW07EI1HZMYC6P,A28FW73RBVGYZ9,100,13,17,5,2,2,61.64
3ME56J5KH09H8MTADW07EI1HZMYC6P,A12R2U6TBB3OOG,39,1,4,2,2,2,61.64
3ME56J5KH09H8MTADW07EI1HZMYC6P,A19DOARRVT6ZNN,81,12,14,7,3,4,61.64
3ME56J5KH09H8MTADW07EI1HZMYC6P,A28S6TTII9JDNI,45,4,4,2,1,2,61.64
3ME56J5KH09H8MTADW07EI1HZMYC6P,A19LVWX8ZLO6CS,38,2,0,0,0,0,61.64
3ME56J5KH09H8MTADW07EI1HZMYC6P,A2CDM78GVCICO5,41,0,5,0,0,0,61.64
3ME56J5KH09H8MTADW07EI1HZMYC6P,A3OLRWACCCCUTU,72,3,4,7,7,4,61.64
3ME56J5KH09H8MTADW07EI1HZMYC6P,A1PLB1NZOE2PQ7,57,10,10,7,0,2,61.64
3ME56J5KH09H8MTADW07EI1HZMYC6P,AXL8STMTF8Z21,40,4,3,4,4,2,61.64
3ME56J5KH09H8MTADW07EI1HZMYC6P,AOQDUK8U5IGIV,81,14,18,3,1,0,61.64
3ME56J5KH09H8MTADW07EI1HZMYC6P,A2C2G6WIE6VO2C,55,4,5,2,2,0,61.64
30GUUI0R316PRKEN69AJEXY15MMBCT,A3D46S3V9SYXTT,67,10,10,11,12,12,35.43
30GUUI0R316PRKEN69AJEXY15MMBCT,A28FW73RBVGYZ9,60,2,3,5,11,5,35.43
30GUUI0R316PRKEN69AJEXY15MMBCT,AQRI1E9W5268O,17,2,5,4,15,12,35.43
30GUUI0R316PRKEN69AJEXY15MMBCT,A2DQY1G4BUM0M,11,0,0,0,2,0,35.43
30GUUI0R316PRKEN69AJEXY15MMBCT,A2WEJYAMB1YSG,52,4,6,4,6,3,35.43
30GUUI0R316PRKEN69AJEXY15MMBCT,A1F3IJU2HXZ0PQ,13,0,0,0,20,2,35.43
30GUUI0R316PRKEN69AJEXY15MMBCT,A1F3IJU2HXZ0PQ,27,4,3,0,4,0,35.43
30GUUI0R316PRKEN69AJEXY15MMBCT,A1VL7507UONPX0,61,15,10,3,3,1,35.43
30GUUI0R316PRKEN69AJEXY15MMBCT,AQJFDUI58Y0FV,27,6,0,8,18,15,35.43
30GUUI0R316PRKEN69AJEXY15MMBCT,AWJ5TLP0KOYFX,5,0,0,2,20,20,35.43
30GUUI0R316PRKEN69AJEXY15MMBCT,A1YY98SJG37KSU,51,3,2,4,4,4,35.43
30GUUI0R316PRKEN69AJEXY15MMBCT,A1GF29TP5AVQ49,32,3,3,4,15,10,35.43
30GUUI0R316PRKEN69AJEXY15MMBCT,A394GXC30A1YP6,35,2,2,1,15,12,35.43
30GUUI0R316PRKEN69AJEXY15MMBCT,A2B6WQG0A9CKXQ,38,4,6,8,16,14,35.43
3OQEO5BIN29PS6BYUHRH0ABF87P9UL,A2CK0OXMPOR9LE,99,5,3,2,2,2,67.71
3OQEO5BIN29PS6BYUHRH0ABF87P9UL,A2D563QZFLUW9H,86,20,12,0,0,0,67.71
3OQEO5BIN29PS6BYUHRH0ABF87P9UL,A35BY30TC8WCL4,49,1,4,6,9,9,67.71
3OQEO5BIN29PS6BYUHRH0ABF87P9UL,A88QVXE9H03O8,38,15,7,3,2,0,67.71
3OQEO5BIN29PS6BYUHRH0ABF87P9UL,AQP74RCFA4CF8,71,13,13,8,4,1,67.71
3OQEO5BIN29PS6BYUHRH0ABF87P9UL,A19LVWX8ZLO6CS,46,3,5,10,11,5,67.71
3OQEO5BIN29PS6BYUHRH0ABF87P9UL,A9KPCMO1J1LQF,77,12,2,14,0,4,67.71
3OQEO5BIN29PS6BYUHRH0ABF87P9UL,A2WCV7ULUPKVNQ,74,6,4,10,1,1,67.71
3OQEO5BIN29PS6BYUHRH0ABF87P9UL,A1F3IJU2HXZ0PQ,48,0,10,0,10,10,67.71
3OQEO5BIN29PS6BYUHRH0ABF87P9UL,A26913CR59ATI9,37,2,2,17,14,12,67.71
3OQEO5BIN29PS6BYUHRH0ABF87P9UL,A1L0X2BYAGPFEA,86,16,20,1,0,0,67.71
3OQEO5BIN29PS6BYUHRH0ABF87P9UL,A1L8EDNM7HZZAX,72,10,14,4,0,3,67.71
3OQEO5BIN29PS6BYUHRH0ABF87P9UL,A2SBN9B6Q3DN2X,83,18,19,12,14,16,67.71
3OQEO5BIN29PS6BYUHRH0ABF87P9UL,A3298CNSQI60HU,82,18,11,6,3,11,67.71
369VX4MEOJAKM0DV8XRK62EAJWKGI1,A3PYEW6693PCHT,14,0,0,10,20,20,35.86
369VX4MEOJAKM0DV8XRK62EAJWKGI1,ASL1MFFPUB2ZW,27,2,2,16,18,16,35.86
369VX4MEOJAKM0DV8XRK62EAJWKGI1,A2RG7VZAKGDEXI,70,8,5,7,12,10,35.86
369VX4MEOJAKM0DV8XRK62EAJWKGI1,A2YJQUHFIXNOY0,38,6,6,15,18,18,35.86
369VX4MEOJAKM0DV8XRK62EAJWKGI1,A2DZVZSDEM81D1,4,2,1,11,20,4,35.86
369VX4MEOJAKM0DV8XRK62EAJWKGI1,A2LV5432PV1S39,46,7,0,13,5,1,35.86
369VX4MEOJAKM0DV8XRK62EAJWKGI1,A2WEJYAMB1YSG,38,2,3,7,4,4,35.86
369VX4MEOJAKM0DV8XRK62EAJWKGI1,A3ET9X8TXMGXDI,38,9,15,16,16,13,35.86
369VX4MEOJAKM0DV8XRK62EAJWKGI1,A21H2UDDHN8ZF,22,2,10,4,14,0,35.86
369VX4MEOJAKM0DV8XRK62EAJWKGI1,A2IG075A0I3O73,59,2,9,10,20,13,35.86
369VX4MEOJAKM0DV8XRK62EAJWKGI1,A2XLEJ7UPW51RD,71,16,13,0,4,0,35.86
369VX4MEOJAKM0DV8XRK62EAJWKGI1,A19LVWX8ZLO6CS,19,4,2,10,20,16,35.86
369VX4MEOJAKM0DV8XRK62EAJWKGI1,AT9SK56IXQJP,28,3,2,15,17,17,35.86
369VX4MEOJAKM0DV8XRK62EAJWKGI1,A2WCV7ULUPKVNQ,28,1,1,5,2,3,35.86
3H5CSD5832HNKRNN8SDJ6TWED17E80,A28S6TTII9JDNI,5,0,0,10,20,20,26.36
3H5CSD5832HNKRNN8SDJ6TWED17E80,A2D563QZFLUW9H,16,0,0,20,20,20,26.36
3H5CSD5832HNKRNN8SDJ6TWED17E80,A2ZATH9519RF58,20,0,0,19,20,16,26.36
3H5CSD5832HNKRNN8SDJ6TWED17E80,A2RG7VZAKGDEXI,44,2,1,17,13,16,26.36
3H5CSD5832HNKRNN8SDJ6TWED17E80,A1C7FH4P7EKUBE,35,8,8,10,12,2,26.36
3H5CSD5832HNKRNN8SDJ6TWED17E80,A27KA3I4NKFDDO,69,1,0,19,20,12,26.36
3H5CSD5832HNKRNN8SDJ6TWED17E80,AWJ5TLP0KOYFX,0,0,0,0,20,20,26.36
3H5CSD5832HNKRNN8SDJ6TWED17E80,ABLOHOJH95YT9,49,3,2,8,11,8,26.36
3H5CSD5832HNKRNN8SDJ6TWED17E80,A3P9OTCAYB6E9V,16,0,1,9,4,4,26.36
3H5CSD5832HNKRNN8SDJ6TWED17E80,A3K43RI91Y567E,4,0,0,0,6,6,26.36
3H5CSD5832HNKRNN8SDJ6TWED17E80,A1L0X2BYAGPFEA,37,2,2,20,20,18,26.36
3H5CSD5832HNKRNN8SDJ6TWED17E80,A19OH5PQ7ZZ6UV,38,4,4,4,4,5,26.36
3H5CSD5832HNKRNN8SDJ6TWED17E80,A2B6WQG0A9CKXQ,26,4,2,12,18,14,26.36
3H5CSD5832HNKRNN8SDJ6TWED17E80,A3HMBHM8HJLKRD,10,0,0,16,20,10,26.36
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F,A2RG7VZAKGDEXI,35,7,4,12,20,15,45.36
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F,A1Y50NM443ITPK,57,6,5,20,11,16,45.36
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F,A340UGIDGIF4W6,21,13,12,13,16,9,45.36
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F,A35BY30TC8WCL4,21,2,2,9,17,13,45.36
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F,AB7QN439WP6RY,25,1,2,15,18,12,45.36
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F,A1F3IJU2HXZ0PQ,36,10,10,0,0,0,45.36
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F,A19LVWX8ZLO6CS,44,2,3,1,0,0,45.36
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F,A1XJ9VFOJ4LP2X,35,0,2,7,6,10,45.36
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F,AXL8STMTF8Z21,39,3,3,16,18,10,45.36
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F,A4PGF2WE94TJA,57,15,15,8,5,10,45.36
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F,A2B6WQG0A9CKXQ,88,14,8,16,14,14,45.36
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F,A9KPCMO1J1LQF,71,6,4,1,0,10,45.36
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F,A2IG075A0I3O73,64,7,11,8,18,15,45.36
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F,A1M3VJEHKWDP8I,42,4,7,1,10,0,45.36
3XKJYHBF1PGIGZAV82J26HU67K1S94,A1EQ2HDHF2WWSY,96,2,5,1,1,3,52.29
3XKJYHBF1PGIGZAV82J26HU67K1S94,A28FW73RBVGYZ9,47,4,9,2,9,14,52.29
3XKJYHBF1PGIGZAV82J26HU67K1S94,A3OLRWACCCCUTU,26,1,4,2,4,5,52.29
3XKJYHBF1PGIGZAV82J26HU67K1S94,A3HMBHM8HJLKRD,41,11,11,1,0,1,52.29
3XKJYHBF1PGIGZAV82J26HU67K1S94,A27KW9LFDAUHHM,73,10,12,12,14,16,52.29
3XKJYHBF1PGIGZAV82J26HU67K1S94,A19LVWX8ZLO6CS,44,2,4,0,0,0,52.29
3XKJYHBF1PGIGZAV82J26HU67K1S94,A27LR932J8F67W,40,4,4,12,20,18,52.29
3XKJYHBF1PGIGZAV82J26HU67K1S94,A1X0H6VAK3AQE9,52,2,2,3,2,4,52.29
3XKJYHBF1PGIGZAV82J26HU67K1S94,AQUNG20W5Z9HN,48,8,12,0,2,1,52.29
3XKJYHBF1PGIGZAV82J26HU67K1S94,A2ICKJ2ZGOVLP9,48,10,14,8,4,4,52.29
3XKJYHBF1PGIGZAV82J26HU67K1S94,A2B6WQG0A9CKXQ,51,12,10,8,12,10,52.29
3XKJYHBF1PGIGZAV82J26HU67K1S94,A35BY30TC8WCL4,41,4,0,0,5,2,52.29
3XKJYHBF1PGIGZAV82J26HU67K1S94,A2XLEJ7UPW51RD,39,4,0,11,13,15,52.29
3XKJYHBF1PGIGZAV82J26HU67K1S94,A2U31V169A20GY,86,14,14,12,14,18,52.29
3S1POB7GU8DKAHGA5W96UXZRMJ8QU4,AXV4XY9UNODNP,38,15,12,6,9,10,40.29
3S1POB7GU8DKAHGA5W96UXZRMJ8QU4,AGPGCMNDSKZGT,23,4,3,17,15,2,40.29
3S1POB7GU8DKAHGA5W96UXZRMJ8QU4,A19LVWX8ZLO6CS,30,0,0,0,20,10,40.29
3S1POB7GU8DKAHGA5W96UXZRMJ8QU4,A2CDM78GVCICO5,38,11,9,0,0,0,40.29
3S1POB7GU8DKAHGA5W96UXZRMJ8QU4,A20Z8Q65CFTBV7,86,18,18,1,0,0,40.29
3S1POB7GU8DKAHGA5W96UXZRMJ8QU4,A2HTN7HCNBQ8V4,38,8,10,11,12,4,40.29
3S1POB7GU8DKAHGA5W96UXZRMJ8QU4,A1M3VJEHKWDP8I,13,0,0,8,16,0,40.29
3S1POB7GU8DKAHGA5W96UXZRMJ8QU4,A19DOARRVT6ZNN,58,1,4,17,15,8,40.29
3S1POB7GU8DKAHGA5W96UXZRMJ8QU4,A2LV5432PV1S39,27,2,2,14,16,5,40.29
3S1POB7GU8DKAHGA5W96UXZRMJ8QU4,A28S6TTII9JDNI,58,10,10,10,2,1,40.29
3S1POB7GU8DKAHGA5W96UXZRMJ8QU4,A2ICKJ2ZGOVLP9,26,2,3,6,11,10,40.29
3S1POB7GU8DKAHGA5W96UXZRMJ8QU4,A26913CR59ATI9,54,10,5,8,3,0,40.29
3S1POB7GU8DKAHGA5W96UXZRMJ8QU4,A3298CNSQI60HU,24,6,7,10,12,9,40.29
3S1POB7GU8DKAHGA5W96UXZRMJ8QU4,A2B6WQG0A9CKXQ,51,6,4,12,10,6,40.29
3TYSWKZBELVFE846EGCGPUMG5XR7G5,A2RG7VZAKGDEXI,39,6,1,14,17,11,31.36
3TYSWKZBELVFE846EGCGPUMG5XR7G5,A3OLRWACCCCUTU,14,2,2,11,14,13,31.36
3TYSWKZBELVFE846EGCGPUMG5XR7G5,A3HMBHM8HJLKRD,50,1,2,2,0,2,31.36
3TYSWKZBELVFE846EGCGPUMG5XR7G5,AB7QN439WP6RY,20,0,1,18,19,5,31.36
3TYSWKZBELVFE846EGCGPUMG5XR7G5,AGQPTDG6ZF3T3,27,10,10,19,19,10,31.36
3TYSWKZBELVFE846EGCGPUMG5XR7G5,A2AW5504I3KKSG,36,6,6,8,4,1,31.36
3TYSWKZBELVFE846EGCGPUMG5XR7G5,A35BY30TC8WCL4,10,1,1,1,13,8,31.36
3TYSWKZBELVFE846EGCGPUMG5XR7G5,A2S4BU23GT93ZD,46,11,9,14,6,15,31.36
3TYSWKZBELVFE846EGCGPUMG5XR7G5,A36TE52PSYAAD6,73,10,12,2,8,6,31.36
3TYSWKZBELVFE846EGCGPUMG5XR7G5,A1L0X2BYAGPFEA,1,0,0,20,0,0,31.36
3TYSWKZBELVFE846EGCGPUMG5XR7G5,A1VL7507UONPX0,35,3,3,19,10,5,31.36
3TYSWKZBELVFE846EGCGPUMG5XR7G5,A2IG075A0I3O73,38,2,2,16,19,11,31.36
3TYSWKZBELVFE846EGCGPUMG5XR7G5,ATZ2IQCWUSG9Z,39,7,4,15,19,16,31.36
3TYSWKZBELVFE846EGCGPUMG5XR7G5,A1FL20WGFRJS1T,11,2,2,10,6,6,31.36
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,A2ZATH9519RF58,76,18,12,2,0,0,51.71
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,A3RIFUEQ95MR16,58,8,7,11,10,3,51.71
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,A3298CNSQI60HU,96,15,13,7,7,3,51.71
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,A3GKXKMOZB0YMN,26,0,0,0,10,0,51.71
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,A35BY30TC8WCL4,36,1,3,1,6,4,51.71
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,A2HTN7HCNBQ8V4,43,9,9,8,12,6,51.71
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,A2CDM78GVCICO5,72,12,11,0,0,0,51.71
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,A19LVWX8ZLO6CS,49,2,4,10,10,4,51.71
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,ASL1MFFPUB2ZW,38,2,2,16,18,16,51.71
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,AJ74BNWTCX0MJ,48,8,8,15,12,13,51.71
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,A1M3VJEHKWDP8I,48,2,4,2,1,0,51.71
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,A1VL7507UONPX0,40,6,6,16,14,4,51.71
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,AT9SK56IXQJP,60,12,12,10,13,12,51.71
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,A2C2G6WIE6VO2C,34,1,2,2,1,1,51.71
38DNTK7MFN3UAZX8DF8S385AB3E10K,A340UGIDGIF4W6,23,4,4,9,18,14,47.14
38DNTK7MFN3UAZX8DF8S385AB3E10K,A2D563QZFLUW9H,72,4,6,13,18,0,47.14
38DNTK7MFN3UAZX8DF8S385AB3E10K,AWMQYV1RQM94M,61,6,1,1,2,1,47.14
38DNTK7MFN3UAZX8DF8S385AB3E10K,A2HTN7HCNBQ8V4,23,4,6,9,11,7,47.14
38DNTK7MFN3UAZX8DF8S385AB3E10K,A1FP3SH704X01V,27,1,0,13,10,6,47.14
38DNTK7MFN3UAZX8DF8S385AB3E10K,A28FW73RBVGYZ9,74,5,7,10,14,12,47.14
38DNTK7MFN3UAZX8DF8S385AB3E10K,A2DS7GIC3JM5YF,55,11,9,13,18,10,47.14
38DNTK7MFN3UAZX8DF8S385AB3E10K,A1X0H6VAK3AQE9,38,3,5,10,16,8,47.14
38DNTK7MFN3UAZX8DF8S385AB3E10K,AYFOAD75CRBKE,18,10,7,12,7,2,47.14
38DNTK7MFN3UAZX8DF8S385AB3E10K,AGA1PIIWM8I8D,46,15,15,3,0,19,47.14
38DNTK7MFN3UAZX8DF8S385AB3E10K,A3U761PEG7MFKT,52,4,2,3,0,0,47.14
38DNTK7MFN3UAZX8DF8S385AB3E10K,A1F3IJU2HXZ0PQ,50,14,13,3,0,0,47.14
38DNTK7MFN3UAZX8DF8S385AB3E10K,A28S6TTII9JDNI,50,4,10,6,10,10,47.14
38DNTK7MFN3UAZX8DF8S385AB3E10K,A36TE52PSYAAD6,71,10,12,12,16,10,47.14
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,A3RIFUEQ95MR16,12,1,1,3,1,2,25.21
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,A2WEJYAMB1YSG,27,2,3,2,4,3,25.21
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,A1T4MC1F4TKX9Z,5,0,0,20,20,20,25.21
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,A3PYEW6693PCHT,14,0,0,16,20,0,25.21
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,AXV4XY9UNODNP,78,16,15,1,0,2,25.21
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,A88QVXE9H03O8,15,2,0,1,0,0,25.21
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,A19LVWX8ZLO6CS,52,3,4,0,0,0,25.21
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,A35BY30TC8WCL4,16,3,1,0,3,2,25.21
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,A1X0H6VAK3AQE9,23,1,1,2,10,1,25.21
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,A9KPCMO1J1LQF,27,3,4,12,0,10,25.21
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,A3FB4IOP8KXFJE,20,2,2,4,16,14,25.21
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,ASN25PIODXIPJ,13,0,0,14,20,12,25.21
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,A2IG075A0I3O73,21,1,2,4,17,15,25.21
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,AT9SK56IXQJP,30,4,2,5,18,18,25.21
3R7DCNC1NO24TFH8BGUHQFOR9KEUDP,A2CK0OXMPOR9LE,56,8,3,1,2,1,56.07
3R7DCNC1NO24TFH8BGUHQFOR9KEUDP,A3ET9X8TXMGXDI,67,8,10,2,0,0,56.07
3R7DCNC1NO24TFH8BGUHQFOR9KEUDP,A3L60SOWLYEDN2,76,19,14,0,1,0,56.07
3R7DCNC1NO24TFH8BGUHQFOR9KEUDP,ALOYY3E72AQ1K,40,7,5,8,5,3,56.07
3R7DCNC1NO24TFH8BGUHQFOR9KEUDP,A2LV5432PV1S39,61,11,6,9,1,1,56.07
3R7DCNC1NO24TFH8BGUHQFOR9KEUDP,A35BY30TC8WCL4,32,2,3,7,9,11,56.07
3R7DCNC1NO24TFH8BGUHQFOR9KEUDP,A2CDM78GVCICO5,41,11,10,0,0,0,56.07
3R7DCNC1NO24TFH8BGUHQFOR9KEUDP,AXL8STMTF8Z21,72,10,3,6,7,4,56.07
3R7DCNC1NO24TFH8BGUHQFOR9KEUDP,A1Y50NM443ITPK,98,20,12,7,0,1,56.07
3R7DCNC1NO24TFH8BGUHQFOR9KEUDP,A2ICKJ2ZGOVLP9,37,10,5,8,6,6,56.07
3R7DCNC1NO24TFH8BGUHQFOR9KEUDP,A19LVWX8ZLO6CS,50,9,4,0,0,0,56.07
3R7DCNC1NO24TFH8BGUHQFOR9KEUDP,A1F3IJU2HXZ0PQ,58,11,11,0,0,0,56.07
